"SEX","GEO","TIME","AGE","UNIT","Value","Flag and Footnotes"
"Males","Centro (PT)","2011","Less than 1 year","Number","25.0",""
"Males","Centro (PT)","2011","1 year","Number","3.0",""
"Males","Centro (PT)","2011","2 years","Number","2.0",""
"Males","Centro (PT)","2011","3 years","Number","3.0",""
"Males","Centro (PT)","2011","4 years","Number","0.0",""
"Males","Centro (PT)","2011","5 years","Number","0.0",""
"Males","Centro (PT)","2011","6 years","Number","0.0",""
"Males","Centro (PT)","2011","7 years","Number","4.0",""
"Males","Centro (PT)","2011","8 years","Number","2.0",""
"Males","Centro (PT)","2011","9 years","Number","3.0",""
"Males","Centro (PT)","2011","10 years","Number","0.0",""
"Males","Centro (PT)","2011","11 years","Number","2.0",""
"Males","Centro (PT)","2011","12 years","Number","2.0",""
"Males","Centro (PT)","2011","13 years","Number","2.0",""
"Males","Centro (PT)","2011","14 years","Number","3.0",""
"Males","Centro (PT)","2011","15 years","Number","1.0",""
"Males","Centro (PT)","2011","16 years","Number","2.0",""
"Males","Centro (PT)","2011","17 years","Number","5.0",""
"Males","Centro (PT)","2011","18 years","Number","12.0",""
"Males","Centro (PT)","2011","19 years","Number","10.0",""
"Males","Centro (PT)","2011","20 years","Number","10.0",""
"Males","Centro (PT)","2011","21 years","Number","9.0",""
"Males","Centro (PT)","2011","22 years","Number","5.0",""
"Males","Centro (PT)","2011","23 years","Number","14.0",""
"Males","Centro (PT)","2011","24 years","Number","6.0",""
"Males","Centro (PT)","2011","25 years","Number","14.0",""
"Males","Centro (PT)","2011","26 years","Number","11.0",""
"Males","Centro (PT)","2011","27 years","Number","13.0",""
"Males","Centro (PT)","2011","28 years","Number","12.0",""
"Males","Centro (PT)","2011","29 years","Number","9.0",""
"Males","Centro (PT)","2011","30 years","Number","11.0",""
"Males","Centro (PT)","2011","31 years","Number","12.0",""
"Males","Centro (PT)","2011","32 years","Number","17.0",""
"Males","Centro (PT)","2011","33 years","Number","21.0",""
"Males","Centro (PT)","2011","34 years","Number","20.0",""
"Males","Centro (PT)","2011","35 years","Number","15.0",""
"Males","Centro (PT)","2011","36 years","Number","30.0",""
"Males","Centro (PT)","2011","37 years","Number","24.0",""
"Males","Centro (PT)","2011","38 years","Number","34.0",""
"Males","Centro (PT)","2011","39 years","Number","26.0",""
"Males","Centro (PT)","2011","40 years","Number","34.0",""
"Males","Centro (PT)","2011","41 years","Number","33.0",""
"Males","Centro (PT)","2011","42 years","Number","35.0",""
"Males","Centro (PT)","2011","43 years","Number","35.0",""
"Males","Centro (PT)","2011","44 years","Number","50.0",""
"Males","Centro (PT)","2011","45 years","Number","44.0",""
"Males","Centro (PT)","2011","46 years","Number","56.0",""
"Males","Centro (PT)","2011","47 years","Number","51.0",""
"Males","Centro (PT)","2011","48 years","Number","70.0",""
"Males","Centro (PT)","2011","49 years","Number","62.0",""
"Males","Centro (PT)","2011","50 years","Number","73.0",""
"Males","Centro (PT)","2011","51 years","Number","88.0",""
"Males","Centro (PT)","2011","52 years","Number","91.0",""
"Males","Centro (PT)","2011","53 years","Number","105.0",""
"Males","Centro (PT)","2011","54 years","Number","98.0",""
"Males","Centro (PT)","2011","55 years","Number","101.0",""
"Males","Centro (PT)","2011","56 years","Number","108.0",""
"Males","Centro (PT)","2011","57 years","Number","117.0",""
"Males","Centro (PT)","2011","58 years","Number","107.0",""
"Males","Centro (PT)","2011","59 years","Number","95.0",""
"Males","Centro (PT)","2011","60 years","Number","130.0",""
"Males","Centro (PT)","2011","61 years","Number","128.0",""
"Males","Centro (PT)","2011","62 years","Number","145.0",""
"Males","Centro (PT)","2011","63 years","Number","149.0",""
"Males","Centro (PT)","2011","64 years","Number","152.0",""
"Males","Centro (PT)","2011","65 years","Number","163.0",""
"Males","Centro (PT)","2011","66 years","Number","162.0",""
"Males","Centro (PT)","2011","67 years","Number","200.0",""
"Males","Centro (PT)","2011","68 years","Number","221.0",""
"Males","Centro (PT)","2011","69 years","Number","228.0",""
"Males","Centro (PT)","2011","70 years","Number","214.0",""
"Males","Centro (PT)","2011","71 years","Number","271.0",""
"Males","Centro (PT)","2011","72 years","Number","293.0",""
"Males","Centro (PT)","2011","73 years","Number","311.0",""
"Males","Centro (PT)","2011","74 years","Number","327.0",""
"Males","Centro (PT)","2011","75 years","Number","368.0",""
"Males","Centro (PT)","2011","76 years","Number","402.0",""
"Males","Centro (PT)","2011","77 years","Number","415.0",""
"Males","Centro (PT)","2011","78 years","Number","432.0",""
"Males","Centro (PT)","2011","79 years","Number","477.0",""
"Males","Centro (PT)","2011","80 years","Number","498.0",""
"Males","Centro (PT)","2011","81 years","Number","488.0",""
"Males","Centro (PT)","2011","82 years","Number","541.0",""
"Males","Centro (PT)","2011","83 years","Number","525.0",""
"Males","Centro (PT)","2011","84 years","Number","536.0",""
"Males","Centro (PT)","2011","85 years","Number","513.0",""
"Males","Centro (PT)","2011","86 years","Number","566.0",""
"Males","Centro (PT)","2011","87 years","Number","453.0",""
"Males","Centro (PT)","2011","88 years","Number","415.0",""
"Males","Centro (PT)","2011","89 years","Number","351.0",""
"Males","Centro (PT)","2011","90 years","Number","333.0",""
"Males","Centro (PT)","2011","91 years","Number","261.0",""
"Males","Centro (PT)","2011","92 years","Number","209.0",""
"Males","Centro (PT)","2011","93 years","Number","171.0",""
"Males","Centro (PT)","2011","94 years","Number","128.0",""
"Males","Centro (PT)","2011","95 years","Number","92.0",""
"Males","Centro (PT)","2011","96 years","Number","85.0",""
"Males","Centro (PT)","2011","97 years","Number","62.0",""
"Males","Centro (PT)","2011","98 years","Number","41.0",""
"Males","Centro (PT)","2011","99 years","Number","21.0",""
"Males","Centro (PT)","2011","Open-ended age class","Number","33.0",""
"Males","Centro (PT)","2012","Less than 1 year","Number","39.0",""
"Males","Centro (PT)","2012","1 year","Number","3.0",""
"Males","Centro (PT)","2012","2 years","Number","2.0",""
"Males","Centro (PT)","2012","3 years","Number","1.0",""
"Males","Centro (PT)","2012","4 years","Number","0.0",""
"Males","Centro (PT)","2012","5 years","Number","2.0",""
"Males","Centro (PT)","2012","6 years","Number","2.0",""
"Males","Centro (PT)","2012","7 years","Number","2.0",""
"Males","Centro (PT)","2012","8 years","Number","0.0",""
"Males","Centro (PT)","2012","9 years","Number","3.0",""
"Males","Centro (PT)","2012","10 years","Number","1.0",""
"Males","Centro (PT)","2012","11 years","Number","1.0",""
"Males","Centro (PT)","2012","12 years","Number","4.0",""
"Males","Centro (PT)","2012","13 years","Number","0.0",""
"Males","Centro (PT)","2012","14 years","Number","2.0",""
"Males","Centro (PT)","2012","15 years","Number","5.0",""
"Males","Centro (PT)","2012","16 years","Number","1.0",""
"Males","Centro (PT)","2012","17 years","Number","5.0",""
"Males","Centro (PT)","2012","18 years","Number","5.0",""
"Males","Centro (PT)","2012","19 years","Number","8.0",""
"Males","Centro (PT)","2012","20 years","Number","8.0",""
"Males","Centro (PT)","2012","21 years","Number","9.0",""
"Males","Centro (PT)","2012","22 years","Number","16.0",""
"Males","Centro (PT)","2012","23 years","Number","11.0",""
"Males","Centro (PT)","2012","24 years","Number","10.0",""
"Males","Centro (PT)","2012","25 years","Number","12.0",""
"Males","Centro (PT)","2012","26 years","Number","4.0",""
"Males","Centro (PT)","2012","27 years","Number","5.0",""
"Males","Centro (PT)","2012","28 years","Number","6.0",""
"Males","Centro (PT)","2012","29 years","Number","13.0",""
"Males","Centro (PT)","2012","30 years","Number","8.0",""
"Males","Centro (PT)","2012","31 years","Number","11.0",""
"Males","Centro (PT)","2012","32 years","Number","11.0",""
"Males","Centro (PT)","2012","33 years","Number","15.0",""
"Males","Centro (PT)","2012","34 years","Number","16.0",""
"Males","Centro (PT)","2012","35 years","Number","22.0",""
"Males","Centro (PT)","2012","36 years","Number","19.0",""
"Males","Centro (PT)","2012","37 years","Number","24.0",""
"Males","Centro (PT)","2012","38 years","Number","31.0",""
"Males","Centro (PT)","2012","39 years","Number","24.0",""
"Males","Centro (PT)","2012","40 years","Number","24.0",""
"Males","Centro (PT)","2012","41 years","Number","30.0",""
"Males","Centro (PT)","2012","42 years","Number","39.0",""
"Males","Centro (PT)","2012","43 years","Number","32.0",""
"Males","Centro (PT)","2012","44 years","Number","35.0",""
"Males","Centro (PT)","2012","45 years","Number","55.0",""
"Males","Centro (PT)","2012","46 years","Number","50.0",""
"Males","Centro (PT)","2012","47 years","Number","74.0",""
"Males","Centro (PT)","2012","48 years","Number","52.0",""
"Males","Centro (PT)","2012","49 years","Number","74.0",""
"Males","Centro (PT)","2012","50 years","Number","67.0",""
"Males","Centro (PT)","2012","51 years","Number","78.0",""
"Males","Centro (PT)","2012","52 years","Number","63.0",""
"Males","Centro (PT)","2012","53 years","Number","101.0",""
"Males","Centro (PT)","2012","54 years","Number","97.0",""
"Males","Centro (PT)","2012","55 years","Number","95.0",""
"Males","Centro (PT)","2012","56 years","Number","125.0",""
"Males","Centro (PT)","2012","57 years","Number","119.0",""
"Males","Centro (PT)","2012","58 years","Number","111.0",""
"Males","Centro (PT)","2012","59 years","Number","121.0",""
"Males","Centro (PT)","2012","60 years","Number","136.0",""
"Males","Centro (PT)","2012","61 years","Number","144.0",""
"Males","Centro (PT)","2012","62 years","Number","145.0",""
"Males","Centro (PT)","2012","63 years","Number","162.0",""
"Males","Centro (PT)","2012","64 years","Number","144.0",""
"Males","Centro (PT)","2012","65 years","Number","157.0",""
"Males","Centro (PT)","2012","66 years","Number","190.0",""
"Males","Centro (PT)","2012","67 years","Number","201.0",""
"Males","Centro (PT)","2012","68 years","Number","193.0",""
"Males","Centro (PT)","2012","69 years","Number","217.0",""
"Males","Centro (PT)","2012","70 years","Number","232.0",""
"Males","Centro (PT)","2012","71 years","Number","257.0",""
"Males","Centro (PT)","2012","72 years","Number","270.0",""
"Males","Centro (PT)","2012","73 years","Number","354.0",""
"Males","Centro (PT)","2012","74 years","Number","339.0",""
"Males","Centro (PT)","2012","75 years","Number","416.0",""
"Males","Centro (PT)","2012","76 years","Number","386.0",""
"Males","Centro (PT)","2012","77 years","Number","427.0",""
"Males","Centro (PT)","2012","78 years","Number","496.0",""
"Males","Centro (PT)","2012","79 years","Number","520.0",""
"Males","Centro (PT)","2012","80 years","Number","491.0",""
"Males","Centro (PT)","2012","81 years","Number","519.0",""
"Males","Centro (PT)","2012","82 years","Number","537.0",""
"Males","Centro (PT)","2012","83 years","Number","549.0",""
"Males","Centro (PT)","2012","84 years","Number","526.0",""
"Males","Centro (PT)","2012","85 years","Number","579.0",""
"Males","Centro (PT)","2012","86 years","Number","563.0",""
"Males","Centro (PT)","2012","87 years","Number","508.0",""
"Males","Centro (PT)","2012","88 years","Number","468.0",""
"Males","Centro (PT)","2012","89 years","Number","416.0",""
"Males","Centro (PT)","2012","90 years","Number","374.0",""
"Males","Centro (PT)","2012","91 years","Number","315.0",""
"Males","Centro (PT)","2012","92 years","Number","241.0",""
"Males","Centro (PT)","2012","93 years","Number","169.0",""
"Males","Centro (PT)","2012","94 years","Number","145.0",""
"Males","Centro (PT)","2012","95 years","Number","123.0",""
"Males","Centro (PT)","2012","96 years","Number","89.0",""
"Males","Centro (PT)","2012","97 years","Number","74.0",""
"Males","Centro (PT)","2012","98 years","Number","52.0",""
"Males","Centro (PT)","2012","99 years","Number","26.0",""
"Males","Centro (PT)","2012","Open-ended age class","Number","35.0",""
"Males","Centro (PT)","2013","Less than 1 year","Number","16.0",""
"Males","Centro (PT)","2013","1 year","Number","1.0",""
"Males","Centro (PT)","2013","2 years","Number","1.0",""
"Males","Centro (PT)","2013","3 years","Number","3.0",""
"Males","Centro (PT)","2013","4 years","Number","1.0",""
"Males","Centro (PT)","2013","5 years","Number","3.0",""
"Males","Centro (PT)","2013","6 years","Number","0.0",""
"Males","Centro (PT)","2013","7 years","Number","1.0",""
"Males","Centro (PT)","2013","8 years","Number","0.0",""
"Males","Centro (PT)","2013","9 years","Number","0.0",""
"Males","Centro (PT)","2013","10 years","Number","2.0",""
"Males","Centro (PT)","2013","11 years","Number","3.0",""
"Males","Centro (PT)","2013","12 years","Number","1.0",""
"Males","Centro (PT)","2013","13 years","Number","3.0",""
"Males","Centro (PT)","2013","14 years","Number","2.0",""
"Males","Centro (PT)","2013","15 years","Number","3.0",""
"Males","Centro (PT)","2013","16 years","Number","4.0",""
"Males","Centro (PT)","2013","17 years","Number","6.0",""
"Males","Centro (PT)","2013","18 years","Number","4.0",""
"Males","Centro (PT)","2013","19 years","Number","2.0",""
"Males","Centro (PT)","2013","20 years","Number","5.0",""
"Males","Centro (PT)","2013","21 years","Number","10.0",""
"Males","Centro (PT)","2013","22 years","Number","8.0",""
"Males","Centro (PT)","2013","23 years","Number","6.0",""
"Males","Centro (PT)","2013","24 years","Number","12.0",""
"Males","Centro (PT)","2013","25 years","Number","9.0",""
"Males","Centro (PT)","2013","26 years","Number","8.0",""
"Males","Centro (PT)","2013","27 years","Number","8.0",""
"Males","Centro (PT)","2013","28 years","Number","12.0",""
"Males","Centro (PT)","2013","29 years","Number","8.0",""
"Males","Centro (PT)","2013","30 years","Number","12.0",""
"Males","Centro (PT)","2013","31 years","Number","9.0",""
"Males","Centro (PT)","2013","32 years","Number","14.0",""
"Males","Centro (PT)","2013","33 years","Number","15.0",""
"Males","Centro (PT)","2013","34 years","Number","19.0",""
"Males","Centro (PT)","2013","35 years","Number","17.0",""
"Males","Centro (PT)","2013","36 years","Number","20.0",""
"Males","Centro (PT)","2013","37 years","Number","17.0",""
"Males","Centro (PT)","2013","38 years","Number","21.0",""
"Males","Centro (PT)","2013","39 years","Number","21.0",""
"Males","Centro (PT)","2013","40 years","Number","30.0",""
"Males","Centro (PT)","2013","41 years","Number","32.0",""
"Males","Centro (PT)","2013","42 years","Number","44.0",""
"Males","Centro (PT)","2013","43 years","Number","43.0",""
"Males","Centro (PT)","2013","44 years","Number","38.0",""
"Males","Centro (PT)","2013","45 years","Number","46.0",""
"Males","Centro (PT)","2013","46 years","Number","47.0",""
"Males","Centro (PT)","2013","47 years","Number","51.0",""
"Males","Centro (PT)","2013","48 years","Number","69.0",""
"Males","Centro (PT)","2013","49 years","Number","69.0",""
"Males","Centro (PT)","2013","50 years","Number","81.0",""
"Males","Centro (PT)","2013","51 years","Number","84.0",""
"Males","Centro (PT)","2013","52 years","Number","99.0",""
"Males","Centro (PT)","2013","53 years","Number","91.0",""
"Males","Centro (PT)","2013","54 years","Number","99.0",""
"Males","Centro (PT)","2013","55 years","Number","100.0",""
"Males","Centro (PT)","2013","56 years","Number","104.0",""
"Males","Centro (PT)","2013","57 years","Number","110.0",""
"Males","Centro (PT)","2013","58 years","Number","103.0",""
"Males","Centro (PT)","2013","59 years","Number","115.0",""
"Males","Centro (PT)","2013","60 years","Number","146.0",""
"Males","Centro (PT)","2013","61 years","Number","146.0",""
"Males","Centro (PT)","2013","62 years","Number","171.0",""
"Males","Centro (PT)","2013","63 years","Number","148.0",""
"Males","Centro (PT)","2013","64 years","Number","192.0",""
"Males","Centro (PT)","2013","65 years","Number","182.0",""
"Males","Centro (PT)","2013","66 years","Number","182.0",""
"Males","Centro (PT)","2013","67 years","Number","186.0",""
"Males","Centro (PT)","2013","68 years","Number","211.0",""
"Males","Centro (PT)","2013","69 years","Number","216.0",""
"Males","Centro (PT)","2013","70 years","Number","230.0",""
"Males","Centro (PT)","2013","71 years","Number","216.0",""
"Males","Centro (PT)","2013","72 years","Number","258.0",""
"Males","Centro (PT)","2013","73 years","Number","314.0",""
"Males","Centro (PT)","2013","74 years","Number","348.0",""
"Males","Centro (PT)","2013","75 years","Number","363.0",""
"Males","Centro (PT)","2013","76 years","Number","380.0",""
"Males","Centro (PT)","2013","77 years","Number","416.0",""
"Males","Centro (PT)","2013","78 years","Number","422.0",""
"Males","Centro (PT)","2013","79 years","Number","465.0",""
"Males","Centro (PT)","2013","80 years","Number","520.0",""
"Males","Centro (PT)","2013","81 years","Number","547.0",""
"Males","Centro (PT)","2013","82 years","Number","556.0",""
"Males","Centro (PT)","2013","83 years","Number","541.0",""
"Males","Centro (PT)","2013","84 years","Number","534.0",""
"Males","Centro (PT)","2013","85 years","Number","556.0",""
"Males","Centro (PT)","2013","86 years","Number","557.0",""
"Males","Centro (PT)","2013","87 years","Number","480.0",""
"Males","Centro (PT)","2013","88 years","Number","454.0",""
"Males","Centro (PT)","2013","89 years","Number","441.0",""
"Males","Centro (PT)","2013","90 years","Number","381.0",""
"Males","Centro (PT)","2013","91 years","Number","286.0",""
"Males","Centro (PT)","2013","92 years","Number","271.0",""
"Males","Centro (PT)","2013","93 years","Number","234.0",""
"Males","Centro (PT)","2013","94 years","Number","120.0",""
"Males","Centro (PT)","2013","95 years","Number","128.0",""
"Males","Centro (PT)","2013","96 years","Number","91.0",""
"Males","Centro (PT)","2013","97 years","Number","68.0",""
"Males","Centro (PT)","2013","98 years","Number","44.0",""
"Males","Centro (PT)","2013","99 years","Number","27.0",""
"Males","Centro (PT)","2013","Open-ended age class","Number","36.0",""
"Males","Centro (PT)","2014","Less than 1 year","Number","24.0",""
"Males","Centro (PT)","2014","1 year","Number","1.0",""
"Males","Centro (PT)","2014","2 years","Number","1.0",""
"Males","Centro (PT)","2014","3 years","Number","3.0",""
"Males","Centro (PT)","2014","4 years","Number","0.0",""
"Males","Centro (PT)","2014","5 years","Number","4.0",""
"Males","Centro (PT)","2014","6 years","Number","1.0",""
"Males","Centro (PT)","2014","7 years","Number","1.0",""
"Males","Centro (PT)","2014","8 years","Number","1.0",""
"Males","Centro (PT)","2014","9 years","Number","0.0",""
"Males","Centro (PT)","2014","10 years","Number","1.0",""
"Males","Centro (PT)","2014","11 years","Number","0.0",""
"Males","Centro (PT)","2014","12 years","Number","2.0",""
"Males","Centro (PT)","2014","13 years","Number","1.0",""
"Males","Centro (PT)","2014","14 years","Number","3.0",""
"Males","Centro (PT)","2014","15 years","Number","2.0",""
"Males","Centro (PT)","2014","16 years","Number","3.0",""
"Males","Centro (PT)","2014","17 years","Number","3.0",""
"Males","Centro (PT)","2014","18 years","Number","6.0",""
"Males","Centro (PT)","2014","19 years","Number","8.0",""
"Males","Centro (PT)","2014","20 years","Number","3.0",""
"Males","Centro (PT)","2014","21 years","Number","8.0",""
"Males","Centro (PT)","2014","22 years","Number","4.0",""
"Males","Centro (PT)","2014","23 years","Number","7.0",""
"Males","Centro (PT)","2014","24 years","Number","6.0",""
"Males","Centro (PT)","2014","25 years","Number","7.0",""
"Males","Centro (PT)","2014","26 years","Number","9.0",""
"Males","Centro (PT)","2014","27 years","Number","6.0",""
"Males","Centro (PT)","2014","28 years","Number","11.0",""
"Males","Centro (PT)","2014","29 years","Number","5.0",""
"Males","Centro (PT)","2014","30 years","Number","6.0",""
"Males","Centro (PT)","2014","31 years","Number","10.0",""
"Males","Centro (PT)","2014","32 years","Number","13.0",""
"Males","Centro (PT)","2014","33 years","Number","5.0",""
"Males","Centro (PT)","2014","34 years","Number","12.0",""
"Males","Centro (PT)","2014","35 years","Number","13.0",""
"Males","Centro (PT)","2014","36 years","Number","15.0",""
"Males","Centro (PT)","2014","37 years","Number","16.0",""
"Males","Centro (PT)","2014","38 years","Number","20.0",""
"Males","Centro (PT)","2014","39 years","Number","28.0",""
"Males","Centro (PT)","2014","40 years","Number","24.0",""
"Males","Centro (PT)","2014","41 years","Number","28.0",""
"Males","Centro (PT)","2014","42 years","Number","31.0",""
"Males","Centro (PT)","2014","43 years","Number","43.0",""
"Males","Centro (PT)","2014","44 years","Number","54.0",""
"Males","Centro (PT)","2014","45 years","Number","41.0",""
"Males","Centro (PT)","2014","46 years","Number","42.0",""
"Males","Centro (PT)","2014","47 years","Number","52.0",""
"Males","Centro (PT)","2014","48 years","Number","60.0",""
"Males","Centro (PT)","2014","49 years","Number","54.0",""
"Males","Centro (PT)","2014","50 years","Number","53.0",""
"Males","Centro (PT)","2014","51 years","Number","87.0",""
"Males","Centro (PT)","2014","52 years","Number","105.0",""
"Males","Centro (PT)","2014","53 years","Number","67.0",""
"Males","Centro (PT)","2014","54 years","Number","89.0",""
"Males","Centro (PT)","2014","55 years","Number","93.0",""
"Males","Centro (PT)","2014","56 years","Number","112.0",""
"Males","Centro (PT)","2014","57 years","Number","126.0",""
"Males","Centro (PT)","2014","58 years","Number","116.0",""
"Males","Centro (PT)","2014","59 years","Number","119.0",""
"Males","Centro (PT)","2014","60 years","Number","121.0",""
"Males","Centro (PT)","2014","61 years","Number","122.0",""
"Males","Centro (PT)","2014","62 years","Number","121.0",""
"Males","Centro (PT)","2014","63 years","Number","166.0",""
"Males","Centro (PT)","2014","64 years","Number","167.0",""
"Males","Centro (PT)","2014","65 years","Number","162.0",""
"Males","Centro (PT)","2014","66 years","Number","196.0",""
"Males","Centro (PT)","2014","67 years","Number","175.0",""
"Males","Centro (PT)","2014","68 years","Number","202.0",""
"Males","Centro (PT)","2014","69 years","Number","227.0",""
"Males","Centro (PT)","2014","70 years","Number","232.0",""
"Males","Centro (PT)","2014","71 years","Number","226.0",""
"Males","Centro (PT)","2014","72 years","Number","215.0",""
"Males","Centro (PT)","2014","73 years","Number","248.0",""
"Males","Centro (PT)","2014","74 years","Number","310.0",""
"Males","Centro (PT)","2014","75 years","Number","361.0",""
"Males","Centro (PT)","2014","76 years","Number","354.0",""
"Males","Centro (PT)","2014","77 years","Number","371.0",""
"Males","Centro (PT)","2014","78 years","Number","403.0",""
"Males","Centro (PT)","2014","79 years","Number","450.0",""
"Males","Centro (PT)","2014","80 years","Number","480.0",""
"Males","Centro (PT)","2014","81 years","Number","524.0",""
"Males","Centro (PT)","2014","82 years","Number","504.0",""
"Males","Centro (PT)","2014","83 years","Number","561.0",""
"Males","Centro (PT)","2014","84 years","Number","558.0",""
"Males","Centro (PT)","2014","85 years","Number","530.0",""
"Males","Centro (PT)","2014","86 years","Number","503.0",""
"Males","Centro (PT)","2014","87 years","Number","523.0",""
"Males","Centro (PT)","2014","88 years","Number","415.0",""
"Males","Centro (PT)","2014","89 years","Number","447.0",""
"Males","Centro (PT)","2014","90 years","Number","375.0",""
"Males","Centro (PT)","2014","91 years","Number","279.0",""
"Males","Centro (PT)","2014","92 years","Number","275.0",""
"Males","Centro (PT)","2014","93 years","Number","230.0",""
"Males","Centro (PT)","2014","94 years","Number","175.0",""
"Males","Centro (PT)","2014","95 years","Number","120.0",""
"Males","Centro (PT)","2014","96 years","Number","64.0",""
"Males","Centro (PT)","2014","97 years","Number","58.0",""
"Males","Centro (PT)","2014","98 years","Number","50.0",""
"Males","Centro (PT)","2014","99 years","Number","33.0",""
"Males","Centro (PT)","2014","Open-ended age class","Number","46.0",""
"Males","Centro (PT)","2015","Less than 1 year","Number","28.0",""
"Males","Centro (PT)","2015","1 year","Number","1.0",""
"Males","Centro (PT)","2015","2 years","Number","1.0",""
"Males","Centro (PT)","2015","3 years","Number","1.0",""
"Males","Centro (PT)","2015","4 years","Number","0.0",""
"Males","Centro (PT)","2015","5 years","Number","2.0",""
"Males","Centro (PT)","2015","6 years","Number","1.0",""
"Males","Centro (PT)","2015","7 years","Number","0.0",""
"Males","Centro (PT)","2015","8 years","Number","0.0",""
"Males","Centro (PT)","2015","9 years","Number","0.0",""
"Males","Centro (PT)","2015","10 years","Number","2.0",""
"Males","Centro (PT)","2015","11 years","Number","2.0",""
"Males","Centro (PT)","2015","12 years","Number","0.0",""
"Males","Centro (PT)","2015","13 years","Number","0.0",""
"Males","Centro (PT)","2015","14 years","Number","4.0",""
"Males","Centro (PT)","2015","15 years","Number","2.0",""
"Males","Centro (PT)","2015","16 years","Number","0.0",""
"Males","Centro (PT)","2015","17 years","Number","5.0",""
"Males","Centro (PT)","2015","18 years","Number","6.0",""
"Males","Centro (PT)","2015","19 years","Number","7.0",""
"Males","Centro (PT)","2015","20 years","Number","7.0",""
"Males","Centro (PT)","2015","21 years","Number","6.0",""
"Males","Centro (PT)","2015","22 years","Number","3.0",""
"Males","Centro (PT)","2015","23 years","Number","3.0",""
"Males","Centro (PT)","2015","24 years","Number","5.0",""
"Males","Centro (PT)","2015","25 years","Number","6.0",""
"Males","Centro (PT)","2015","26 years","Number","7.0",""
"Males","Centro (PT)","2015","27 years","Number","5.0",""
"Males","Centro (PT)","2015","28 years","Number","9.0",""
"Males","Centro (PT)","2015","29 years","Number","7.0",""
"Males","Centro (PT)","2015","30 years","Number","15.0",""
"Males","Centro (PT)","2015","31 years","Number","14.0",""
"Males","Centro (PT)","2015","32 years","Number","11.0",""
"Males","Centro (PT)","2015","33 years","Number","10.0",""
"Males","Centro (PT)","2015","34 years","Number","11.0",""
"Males","Centro (PT)","2015","35 years","Number","11.0",""
"Males","Centro (PT)","2015","36 years","Number","17.0",""
"Males","Centro (PT)","2015","37 years","Number","18.0",""
"Males","Centro (PT)","2015","38 years","Number","18.0",""
"Males","Centro (PT)","2015","39 years","Number","16.0",""
"Males","Centro (PT)","2015","40 years","Number","30.0",""
"Males","Centro (PT)","2015","41 years","Number","17.0",""
"Males","Centro (PT)","2015","42 years","Number","23.0",""
"Males","Centro (PT)","2015","43 years","Number","41.0",""
"Males","Centro (PT)","2015","44 years","Number","35.0",""
"Males","Centro (PT)","2015","45 years","Number","31.0",""
"Males","Centro (PT)","2015","46 years","Number","47.0",""
"Males","Centro (PT)","2015","47 years","Number","61.0",""
"Males","Centro (PT)","2015","48 years","Number","53.0",""
"Males","Centro (PT)","2015","49 years","Number","68.0",""
"Males","Centro (PT)","2015","50 years","Number","63.0",""
"Males","Centro (PT)","2015","51 years","Number","78.0",""
"Males","Centro (PT)","2015","52 years","Number","79.0",""
"Males","Centro (PT)","2015","53 years","Number","80.0",""
"Males","Centro (PT)","2015","54 years","Number","83.0",""
"Males","Centro (PT)","2015","55 years","Number","103.0",""
"Males","Centro (PT)","2015","56 years","Number","107.0",""
"Males","Centro (PT)","2015","57 years","Number","92.0",""
"Males","Centro (PT)","2015","58 years","Number","125.0",""
"Males","Centro (PT)","2015","59 years","Number","109.0",""
"Males","Centro (PT)","2015","60 years","Number","132.0",""
"Males","Centro (PT)","2015","61 years","Number","139.0",""
"Males","Centro (PT)","2015","62 years","Number","138.0",""
"Males","Centro (PT)","2015","63 years","Number","159.0",""
"Males","Centro (PT)","2015","64 years","Number","166.0",""
"Males","Centro (PT)","2015","65 years","Number","156.0",""
"Males","Centro (PT)","2015","66 years","Number","196.0",""
"Males","Centro (PT)","2015","67 years","Number","166.0",""
"Males","Centro (PT)","2015","68 years","Number","192.0",""
"Males","Centro (PT)","2015","69 years","Number","235.0",""
"Males","Centro (PT)","2015","70 years","Number","235.0",""
"Males","Centro (PT)","2015","71 years","Number","252.0",""
"Males","Centro (PT)","2015","72 years","Number","267.0",""
"Males","Centro (PT)","2015","73 years","Number","263.0",""
"Males","Centro (PT)","2015","74 years","Number","294.0",""
"Males","Centro (PT)","2015","75 years","Number","334.0",""
"Males","Centro (PT)","2015","76 years","Number","356.0",""
"Males","Centro (PT)","2015","77 years","Number","420.0",""
"Males","Centro (PT)","2015","78 years","Number","385.0",""
"Males","Centro (PT)","2015","79 years","Number","466.0",""
"Males","Centro (PT)","2015","80 years","Number","470.0",""
"Males","Centro (PT)","2015","81 years","Number","495.0",""
"Males","Centro (PT)","2015","82 years","Number","511.0",""
"Males","Centro (PT)","2015","83 years","Number","591.0",""
"Males","Centro (PT)","2015","84 years","Number","577.0",""
"Males","Centro (PT)","2015","85 years","Number","573.0",""
"Males","Centro (PT)","2015","86 years","Number","506.0",""
"Males","Centro (PT)","2015","87 years","Number","506.0",""
"Males","Centro (PT)","2015","88 years","Number","499.0",""
"Males","Centro (PT)","2015","89 years","Number","409.0",""
"Males","Centro (PT)","2015","90 years","Number","376.0",""
"Males","Centro (PT)","2015","91 years","Number","350.0",""
"Males","Centro (PT)","2015","92 years","Number","272.0",""
