TIME;SEX;GEO;AGE;Value
2019;Female;16: Centro;20 anos;4
2019;Female;16: Centro;21 anos;3
2019;Female;16: Centro;22 anos;6
2019;Female;16: Centro;23 anos;4
2019;Female;16: Centro;24 anos;1
2019;Female;16: Centro;25 anos;3
2019;Female;16: Centro;26 anos;2
2019;Female;16: Centro;27 anos;2
2019;Female;16: Centro;28 anos;3
2019;Female;16: Centro;29 anos;1
2019;Female;16: Centro;30 anos;4
2019;Female;16: Centro;31 anos;0
2019;Female;16: Centro;32 anos;4
2019;Female;16: Centro;33 anos;9
2019;Female;16: Centro;34 anos;10
2019;Female;16: Centro;35 anos;7
2019;Female;16: Centro;36 anos;6
2019;Female;16: Centro;37 anos;8
2019;Female;16: Centro;38 anos;9
2019;Female;16: Centro;39 anos;6
2019;Female;16: Centro;40 anos;10
2019;Female;16: Centro;41 anos;12
2019;Female;16: Centro;42 anos;9
2019;Female;16: Centro;43 anos;12
2019;Female;16: Centro;44 anos;18
2019;Female;16: Centro;45 anos;27
2019;Female;16: Centro;46 anos;17
2019;Female;16: Centro;47 anos;19
2019;Female;16: Centro;48 anos;27
2019;Female;16: Centro;49 anos;21
2019;Female;16: Centro;50 anos;23
2019;Female;16: Centro;51 anos;26
2019;Female;16: Centro;52 anos;41
2019;Female;16: Centro;53 anos;43
2019;Female;16: Centro;54 anos;30
2019;Female;16: Centro;55 anos;39
2019;Female;16: Centro;56 anos;58
2019;Female;16: Centro;57 anos;40
2019;Female;16: Centro;58 anos;49
2019;Female;16: Centro;59 anos;58
2019;Female;16: Centro;60 anos;63
2019;Female;16: Centro;61 anos;62
2019;Female;16: Centro;62 anos;71
2019;Female;16: Centro;63 anos;73
2019;Female;16: Centro;64 anos;73
2019;Female;16: Centro;65 anos;88
2019;Female;16: Centro;66 anos;69
2019;Female;16: Centro;67 anos;101
2019;Female;16: Centro;68 anos;106
2019;Female;16: Centro;69 anos;119
2019;Female;16: Centro;70 anos;125
2019;Female;16: Centro;71 anos;145
2019;Female;16: Centro;72 anos;124
2019;Female;16: Centro;73 anos;184
2019;Female;16: Centro;74 anos;199
2019;Female;16: Centro;75 anos;196
2019;Female;16: Centro;76 anos;246
2019;Female;16: Centro;77 anos;265
2019;Female;16: Centro;78 anos;277
2019;Female;16: Centro;79 anos;350
2019;Female;16: Centro;80 anos;429
2019;Female;16: Centro;81 anos;418
2019;Female;16: Centro;82 anos;467
2019;Female;16: Centro;83 anos;523
2019;Female;16: Centro;84 anos;605
2019;Female;16: Centro;85 anos;670
2019;Female;16: Centro;86 anos;696
2019;Female;16: Centro;87 anos;717
2019;Female;16: Centro;88 anos;740
2019;Female;16: Centro;89 anos;704
2019;Female;16: Centro;90 anos;704
2019;Female;16: Centro;91 anos;637
2019;Female;16: Centro;92 anos;611
2019;Female;16: Centro;93 anos;541
2019;Female;16: Centro;94 anos;513
2019;Female;16: Centro;95 anos;400
2019;Female;16: Centro;96 anos;342
2019;Female;16: Centro;97 anos;269
2019;Female;16: Centro;98 anos;222
2019;Female;16: Centro;99 anos;156
2019;Female;16: Centro;100 anos;103
2019;Female;16: Centro;101 anos;57
2019;Female;16: Centro;102 anos;40
2019;Female;16: Centro;103 anos;22
2019;Female;16: Centro;104 anos;20
2019;Female;16: Centro;105 anos;12
2019;Female;16: Centro;106 anos;4
2019;Female;16: Centro;107 anos;1
2019;Female;16: Centro;108 anos;2
2019;Female;16: Centro;109 anos;0
2019;Female;16: Centro;110 anos;1
2019;Female;16: Centro;111 anos;0
2019;Female;16: Centro;112 anos;0
2019;Female;16: Centro;113 anos;0
2019;Female;16: Centro;114 anos;0
2019;Female;16: Centro;115 anos;0
2019;Female;16: Centro;116 anos;0
2019;Female;16: Centro;117 anos;0
2019;Female;16: Centro;118 anos;0
2019;Female;16: Centro;119 anos;0
2019;Female;16: Centro;120 e mais anos;0
2019;Female;17: Área Metropolitana de Lisboa;Menos de 1 ano;45
2019;Female;17: Área Metropolitana de Lisboa;1 ano;7
2019;Female;17: Área Metropolitana de Lisboa;2 anos;7
2019;Female;17: Área Metropolitana de Lisboa;3 anos;2
2019;Female;17: Área Metropolitana de Lisboa;4 anos;1
2019;Female;17: Área Metropolitana de Lisboa;5 anos;0
2019;Female;17: Área Metropolitana de Lisboa;6 anos;0
2019;Female;17: Área Metropolitana de Lisboa;7 anos;1
2019;Female;17: Área Metropolitana de Lisboa;8 anos;1
2019;Female;17: Área Metropolitana de Lisboa;9 anos;2
2019;Female;17: Área Metropolitana de Lisboa;10 anos;3
2019;Female;17: Área Metropolitana de Lisboa;11 anos;1
2019;Female;17: Área Metropolitana de Lisboa;12 anos;2
2019;Female;17: Área Metropolitana de Lisboa;13 anos;1
2019;Female;17: Área Metropolitana de Lisboa;14 anos;1
2019;Female;17: Área Metropolitana de Lisboa;15 anos;1
2019;Female;17: Área Metropolitana de Lisboa;16 anos;5
2019;Female;17: Área Metropolitana de Lisboa;17 anos;1
2019;Female;17: Área Metropolitana de Lisboa;18 anos;2
2019;Female;17: Área Metropolitana de Lisboa;19 anos;1
2019;Female;17: Área Metropolitana de Lisboa;20 anos;5
2019;Female;17: Área Metropolitana de Lisboa;21 anos;2
2019;Female;17: Área Metropolitana de Lisboa;22 anos;2
2019;Female;17: Área Metropolitana de Lisboa;23 anos;8
2019;Female;17: Área Metropolitana de Lisboa;24 anos;2
2019;Female;17: Área Metropolitana de Lisboa;25 anos;4
2019;Female;17: Área Metropolitana de Lisboa;26 anos;6
2019;Female;17: Área Metropolitana de Lisboa;27 anos;3
2019;Female;17: Área Metropolitana de Lisboa;28 anos;5
2019;Female;17: Área Metropolitana de Lisboa;29 anos;5
2019;Female;17: Área Metropolitana de Lisboa;30 anos;6
2019;Female;17: Área Metropolitana de Lisboa;31 anos;6
2019;Female;17: Área Metropolitana de Lisboa;32 anos;4
2019;Female;17: Área Metropolitana de Lisboa;33 anos;9
2019;Female;17: Área Metropolitana de Lisboa;34 anos;7
2019;Female;17: Área Metropolitana de Lisboa;35 anos;11
2019;Female;17: Área Metropolitana de Lisboa;36 anos;3
2019;Female;17: Área Metropolitana de Lisboa;37 anos;10
2019;Female;17: Área Metropolitana de Lisboa;38 anos;17
2019;Female;17: Área Metropolitana de Lisboa;39 anos;19
2019;Female;17: Área Metropolitana de Lisboa;40 anos;13
2019;Female;17: Área Metropolitana de Lisboa;41 anos;24
2019;Female;17: Área Metropolitana de Lisboa;42 anos;24
2019;Female;17: Área Metropolitana de Lisboa;43 anos;27
2019;Female;17: Área Metropolitana de Lisboa;44 anos;24
2019;Female;17: Área Metropolitana de Lisboa;45 anos;20
2019;Female;17: Área Metropolitana de Lisboa;46 anos;32
2019;Female;17: Área Metropolitana de Lisboa;47 anos;37
2019;Female;17: Área Metropolitana de Lisboa;48 anos;31
2019;Female;17: Área Metropolitana de Lisboa;49 anos;42
2019;Female;17: Área Metropolitana de Lisboa;50 anos;35
2019;Female;17: Área Metropolitana de Lisboa;51 anos;28
2019;Female;17: Área Metropolitana de Lisboa;52 anos;51
2019;Female;17: Área Metropolitana de Lisboa;53 anos;48
2019;Female;17: Área Metropolitana de Lisboa;54 anos;58
2019;Female;17: Área Metropolitana de Lisboa;55 anos;69
2019;Female;17: Área Metropolitana de Lisboa;56 anos;60
2019;Female;17: Área Metropolitana de Lisboa;57 anos;79
2019;Female;17: Área Metropolitana de Lisboa;58 anos;61
2019;Female;17: Área Metropolitana de Lisboa;59 anos;81
2019;Female;17: Área Metropolitana de Lisboa;60 anos;89
2019;Female;17: Área Metropolitana de Lisboa;61 anos;68
2019;Female;17: Área Metropolitana de Lisboa;62 anos;99
2019;Female;17: Área Metropolitana de Lisboa;63 anos;91
2019;Female;17: Área Metropolitana de Lisboa;64 anos;86
2019;Female;17: Área Metropolitana de Lisboa;65 anos;118
2019;Female;17: Área Metropolitana de Lisboa;66 anos;105
2019;Female;17: Área Metropolitana de Lisboa;67 anos;122
2019;Female;17: Área Metropolitana de Lisboa;68 anos;129
2019;Female;17: Área Metropolitana de Lisboa;69 anos;139
2019;Female;17: Área Metropolitana de Lisboa;70 anos;168
2019;Female;17: Área Metropolitana de Lisboa;71 anos;183
2019;Female;17: Área Metropolitana de Lisboa;72 anos;194
2019;Female;17: Área Metropolitana de Lisboa;73 anos;225
2019;Female;17: Área Metropolitana de Lisboa;74 anos;255
2019;Female;17: Área Metropolitana de Lisboa;75 anos;246
2019;Female;17: Área Metropolitana de Lisboa;76 anos;256
2019;Female;17: Área Metropolitana de Lisboa;77 anos;257
2019;Female;17: Área Metropolitana de Lisboa;78 anos;301
2019;Female;17: Área Metropolitana de Lisboa;79 anos;383
2019;Female;17: Área Metropolitana de Lisboa;80 anos;389
2019;Female;17: Área Metropolitana de Lisboa;81 anos;443
2019;Female;17: Área Metropolitana de Lisboa;82 anos;474
2019;Female;17: Área Metropolitana de Lisboa;83 anos;527
2019;Female;17: Área Metropolitana de Lisboa;84 anos;556
2019;Female;17: Área Metropolitana de Lisboa;85 anos;587
2019;Female;17: Área Metropolitana de Lisboa;86 anos;662
2019;Female;17: Área Metropolitana de Lisboa;87 anos;651
2019;Female;17: Área Metropolitana de Lisboa;88 anos;619
2019;Female;17: Área Metropolitana de Lisboa;89 anos;646
2019;Female;17: Área Metropolitana de Lisboa;90 anos;669
2019;Female;17: Área Metropolitana de Lisboa;91 anos;600
2019;Female;17: Área Metropolitana de Lisboa;92 anos;573
2019;Female;17: Área Metropolitana de Lisboa;93 anos;516
2019;Female;17: Área Metropolitana de Lisboa;94 anos;401
2019;Female;17: Área Metropolitana de Lisboa;95 anos;362
2019;Female;17: Área Metropolitana de Lisboa;96 anos;283
2019;Female;17: Área Metropolitana de Lisboa;97 anos;251
2019;Female;17: Área Metropolitana de Lisboa;98 anos;161
2019;Female;17: Área Metropolitana de Lisboa;99 anos;125
2019;Female;17: Área Metropolitana de Lisboa;100 anos;72
2019;Female;17: Área Metropolitana de Lisboa;101 anos;36
2019;Female;17: Área Metropolitana de Lisboa;102 anos;35
2019;Female;17: Área Metropolitana de Lisboa;103 anos;21
2019;Female;17: Área Metropolitana de Lisboa;104 anos;14
2019;Female;17: Área Metropolitana de Lisboa;105 anos;10
2019;Female;17: Área Metropolitana de Lisboa;106 anos;6
2019;Female;17: Área Metropolitana de Lisboa;107 anos;4
2019;Female;17: Área Metropolitana de Lisboa;108 anos;0
2019;Female;17: Área Metropolitana de Lisboa;109 anos;1
2019;Female;17: Área Metropolitana de Lisboa;110 anos;0
2019;Female;17: Área Metropolitana de Lisboa;111 anos;0
2019;Female;17: Área Metropolitana de Lisboa;112 anos;0
2019;Female;17: Área Metropolitana de Lisboa;113 anos;0
2019;Female;17: Área Metropolitana de Lisboa;114 anos;0
2019;Female;17: Área Metropolitana de Lisboa;115 anos;0
2019;Female;17: Área Metropolitana de Lisboa;116 anos;0
2019;Female;17: Área Metropolitana de Lisboa;117 anos;0
2019;Female;17: Área Metropolitana de Lisboa;118 anos;0
2019;Female;17: Área Metropolitana de Lisboa;119 anos;0
2019;Female;17: Área Metropolitana de Lisboa;120 e mais anos;0
2019;Female;18: Alentejo;Menos de 1 ano;3
2019;Female;18: Alentejo;1 ano;1
2019;Female;18: Alentejo;2 anos;0
2019;Female;18: Alentejo;3 anos;0
2019;Female;18: Alentejo;4 anos;0
2019;Female;18: Alentejo;5 anos;0
2019;Female;18: Alentejo;6 anos;0
2019;Female;18: Alentejo;7 anos;0
2019;Female;18: Alentejo;8 anos;0
2019;Female;18: Alentejo;9 anos;0
2019;Female;18: Alentejo;10 anos;0
2019;Female;18: Alentejo;11 anos;0
2019;Female;18: Alentejo;12 anos;1
2019;Female;18: Alentejo;13 anos;1
2019;Female;18: Alentejo;14 anos;0
2019;Female;18: Alentejo;15 anos;0
2019;Female;18: Alentejo;16 anos;0
2019;Female;18: Alentejo;17 anos;0
2019;Female;18: Alentejo;18 anos;2
2019;Female;18: Alentejo;19 anos;2
2019;Female;18: Alentejo;20 anos;0
2019;Female;18: Alentejo;21 anos;1
2019;Female;18: Alentejo;22 anos;1
2019;Female;18: Alentejo;23 anos;1
2019;Female;18: Alentejo;24 anos;1
2019;Female;18: Alentejo;25 anos;0
2019;Female;18: Alentejo;26 anos;0
2019;Female;18: Alentejo;27 anos;0
2019;Female;18: Alentejo;28 anos;0
2019;Female;18: Alentejo;29 anos;1
2019;Female;18: Alentejo;30 anos;2
2019;Female;18: Alentejo;31 anos;1
2019;Female;18: Alentejo;32 anos;1
2019;Female;18: Alentejo;33 anos;1
2019;Female;18: Alentejo;34 anos;3
2019;Female;18: Alentejo;35 anos;3
2019;Female;18: Alentejo;36 anos;2
2019;Female;18: Alentejo;37 anos;5
2019;Female;18: Alentejo;38 anos;4
2019;Female;18: Alentejo;39 anos;4
2019;Female;18: Alentejo;40 anos;1
2019;Female;18: Alentejo;41 anos;4
2019;Female;18: Alentejo;42 anos;4
2019;Female;18: Alentejo;43 anos;6
2019;Female;18: Alentejo;44 anos;4
2019;Female;18: Alentejo;45 anos;9
2019;Female;18: Alentejo;46 anos;4
2019;Female;18: Alentejo;47 anos;12
2019;Female;18: Alentejo;48 anos;12
2019;Female;18: Alentejo;49 anos;3
2019;Female;18: Alentejo;50 anos;9
2019;Female;18: Alentejo;51 anos;6
2019;Female;18: Alentejo;52 anos;13
2019;Female;18: Alentejo;53 anos;14
2019;Female;18: Alentejo;54 anos;14
2019;Female;18: Alentejo;55 anos;24
2019;Female;18: Alentejo;56 anos;21
2019;Female;18: Alentejo;57 anos;11
2019;Female;18: Alentejo;58 anos;25
2019;Female;18: Alentejo;59 anos;19
2019;Female;18: Alentejo;60 anos;25
2019;Female;18: Alentejo;61 anos;22
2019;Female;18: Alentejo;62 anos;21
2019;Female;18: Alentejo;63 anos;31
2019;Female;18: Alentejo;64 anos;30
2019;Female;18: Alentejo;65 anos;22
2019;Female;18: Alentejo;66 anos;33
2019;Female;18: Alentejo;67 anos;28
2019;Female;18: Alentejo;68 anos;37
2019;Female;18: Alentejo;69 anos;39
2019;Female;18: Alentejo;70 anos;55
2019;Female;18: Alentejo;71 anos;45
2019;Female;18: Alentejo;72 anos;66
2019;Female;18: Alentejo;73 anos;47
2019;Female;18: Alentejo;74 anos;80
2019;Female;18: Alentejo;75 anos;73
2019;Female;18: Alentejo;76 anos;94
2019;Female;18: Alentejo;77 anos;92
2019;Female;18: Alentejo;78 anos;95
2019;Female;18: Alentejo;79 anos;139
2019;Female;18: Alentejo;80 anos;154
2019;Female;18: Alentejo;81 anos;173
2019;Female;18: Alentejo;82 anos;205
2019;Female;18: Alentejo;83 anos;202
2019;Female;18: Alentejo;84 anos;228
2019;Female;18: Alentejo;85 anos;257
2019;Female;18: Alentejo;86 anos;271
2019;Female;18: Alentejo;87 anos;287
2019;Female;18: Alentejo;88 anos;271
2019;Female;18: Alentejo;89 anos;249
2019;Female;18: Alentejo;90 anos;242
2019;Female;18: Alentejo;91 anos;240
2019;Female;18: Alentejo;92 anos;197
2019;Female;18: Alentejo;93 anos;210
2019;Female;18: Alentejo;94 anos;195
2019;Female;18: Alentejo;95 anos;146
2019;Female;18: Alentejo;96 anos;114
2019;Female;18: Alentejo;97 anos;87
2019;Female;18: Alentejo;98 anos;65
2019;Female;18: Alentejo;99 anos;33
2019;Female;18: Alentejo;100 anos;22
2019;Female;18: Alentejo;101 anos;22
2019;Female;18: Alentejo;102 anos;11
2019;Female;18: Alentejo;103 anos;8
2019;Female;18: Alentejo;104 anos;5
2019;Female;18: Alentejo;105 anos;6
2019;Female;18: Alentejo;106 anos;3
2019;Female;18: Alentejo;107 anos;1
2019;Female;18: Alentejo;108 anos;0
2019;Female;18: Alentejo;109 anos;0
2019;Female;18: Alentejo;110 anos;0
2019;Female;18: Alentejo;111 anos;0
2019;Female;18: Alentejo;112 anos;0
2019;Female;18: Alentejo;113 anos;0
2019;Female;18: Alentejo;114 anos;0
2019;Female;18: Alentejo;115 anos;0
2019;Female;18: Alentejo;116 anos;0
2019;Female;18: Alentejo;117 anos;0
2019;Female;18: Alentejo;118 anos;0
2019;Female;18: Alentejo;119 anos;0
2019;Female;18: Alentejo;120 e mais anos;0
2019;Female;15: Algarve;Menos de 1 ano;5
2019;Female;15: Algarve;1 ano;0
2019;Female;15: Algarve;2 anos;0
2019;Female;15: Algarve;3 anos;0
2019;Female;15: Algarve;4 anos;0
2019;Female;15: Algarve;5 anos;0
2019;Female;15: Algarve;6 anos;0
2019;Female;15: Algarve;7 anos;0
2019;Female;15: Algarve;8 anos;1
2019;Female;15: Algarve;9 anos;0
2019;Female;15: Algarve;10 anos;0
2019;Female;15: Algarve;11 anos;0
2019;Female;15: Algarve;12 anos;0
2019;Female;15: Algarve;13 anos;0
2019;Female;15: Algarve;14 anos;0
2019;Female;15: Algarve;15 anos;1
2019;Female;15: Algarve;16 anos;0
2019;Female;15: Algarve;17 anos;0
2019;Female;15: Algarve;18 anos;0
2019;Female;15: Algarve;19 anos;0
2019;Female;15: Algarve;20 anos;0
2019;Female;15: Algarve;21 anos;0
2019;Female;15: Algarve;22 anos;0
2019;Female;15: Algarve;23 anos;0
2019;Female;15: Algarve;24 anos;2
2019;Female;15: Algarve;25 anos;0
2019;Female;15: Algarve;26 anos;0
2019;Female;15: Algarve;27 anos;0
2019;Female;15: Algarve;28 anos;0
2019;Female;15: Algarve;29 anos;0
2019;Female;15: Algarve;30 anos;1
2019;Female;15: Algarve;31 anos;1
2019;Female;15: Algarve;32 anos;1
2019;Female;15: Algarve;33 anos;3
2019;Female;15: Algarve;34 anos;1
2019;Female;15: Algarve;35 anos;1
2019;Female;15: Algarve;36 anos;0
2019;Female;15: Algarve;37 anos;2
2019;Female;15: Algarve;38 anos;2
2019;Female;15: Algarve;39 anos;4
2019;Female;15: Algarve;40 anos;2
2019;Female;15: Algarve;41 anos;2
2019;Female;15: Algarve;42 anos;2
2019;Female;15: Algarve;43 anos;2
2019;Female;15: Algarve;44 anos;4
2019;Female;15: Algarve;45 anos;3
2019;Female;15: Algarve;46 anos;2
2019;Female;15: Algarve;47 anos;3
2019;Female;15: Algarve;48 anos;9
2019;Female;15: Algarve;49 anos;7
2019;Female;15: Algarve;50 anos;5
2019;Female;15: Algarve;51 anos;6
2019;Female;15: Algarve;52 anos;7
2019;Female;15: Algarve;53 anos;6
2019;Female;15: Algarve;54 anos;14
2019;Female;15: Algarve;55 anos;16
2019;Female;15: Algarve;56 anos;9
2019;Female;15: Algarve;57 anos;17
2019;Female;15: Algarve;58 anos;11
2019;Female;15: Algarve;59 anos;9
2019;Female;15: Algarve;60 anos;15
2019;Female;15: Algarve;61 anos;20
2019;Female;15: Algarve;62 anos;11
2019;Female;15: Algarve;63 anos;15
2019;Female;15: Algarve;64 anos;16
2019;Female;15: Algarve;65 anos;23
2019;Female;15: Algarve;66 anos;19
2019;Female;15: Algarve;67 anos;16
2019;Female;15: Algarve;68 anos;20
2019;Female;15: Algarve;69 anos;23
2019;Female;15: Algarve;70 anos;24
2019;Female;15: Algarve;71 anos;34
2019;Female;15: Algarve;72 anos;29
2019;Female;15: Algarve;73 anos;34
2019;Female;15: Algarve;74 anos;34
2019;Female;15: Algarve;75 anos;29
2019;Female;15: Algarve;76 anos;42
2019;Female;15: Algarve;77 anos;37
2019;Female;15: Algarve;78 anos;44
2019;Female;15: Algarve;79 anos;62
2019;Female;15: Algarve;80 anos;73
2019;Female;15: Algarve;81 anos;68
2019;Female;15: Algarve;82 anos;80
2019;Female;15: Algarve;83 anos;110
2019;Female;15: Algarve;84 anos;90
2019;Female;15: Algarve;85 anos;101
2019;Female;15: Algarve;86 anos;108
2019;Female;15: Algarve;87 anos;104
2019;Female;15: Algarve;88 anos;104
2019;Female;15: Algarve;89 anos;105
2019;Female;15: Algarve;90 anos;101
2019;Female;15: Algarve;91 anos;101
2019;Female;15: Algarve;92 anos;100
2019;Female;15: Algarve;93 anos;101
2019;Female;15: Algarve;94 anos;75
2019;Female;15: Algarve;95 anos;65
2019;Female;15: Algarve;96 anos;46
2019;Female;15: Algarve;97 anos;42
2019;Female;15: Algarve;98 anos;31
2019;Female;15: Algarve;99 anos;17
2019;Female;15: Algarve;100 anos;11
2019;Female;15: Algarve;101 anos;7
2019;Female;15: Algarve;102 anos;3
2019;Female;15: Algarve;103 anos;0
2019;Female;15: Algarve;104 anos;4
2019;Female;15: Algarve;105 anos;2
2019;Female;15: Algarve;106 anos;1
2019;Female;15: Algarve;107 anos;0
2019;Female;15: Algarve;108 anos;0
2019;Female;15: Algarve;109 anos;0
2019;Female;15: Algarve;110 anos;0
2019;Female;15: Algarve;111 anos;0
2019;Female;15: Algarve;112 anos;0
2019;Female;15: Algarve;113 anos;1
2019;Female;15: Algarve;114 anos;0
2019;Female;15: Algarve;115 anos;0
2019;Female;15: Algarve;116 anos;0
2019;Female;15: Algarve;117 anos;0
2019;Female;15: Algarve;118 anos;0
2019;Female;15: Algarve;119 anos;0
2019;Female;15: Algarve;120 e mais anos;0
2019;Female;2: Região Autónoma dos Açores;Menos de 1 ano;1
2019;Female;2: Região Autónoma dos Açores;1 ano;1
2019;Female;2: Região Autónoma dos Açores;2 anos;0
2019;Female;2: Região Autónoma dos Açores;3 anos;1
2019;Female;2: Região Autónoma dos Açores;4 anos;0
2019;Female;2: Região Autónoma dos Açores;5 anos;1
2019;Female;2: Região Autónoma dos Açores;6 anos;0
2019;Female;2: Região Autónoma dos Açores;7 anos;0
2019;Female;2: Região Autónoma dos Açores;8 anos;0
2019;Female;2: Região Autónoma dos Açores;9 anos;0
2019;Female;2: Região Autónoma dos Açores;10 anos;1
2019;Female;2: Região Autónoma dos Açores;11 anos;1
2019;Female;2: Região Autónoma dos Açores;12 anos;0
2019;Female;2: Região Autónoma dos Açores;13 anos;0
2019;Female;2: Região Autónoma dos Açores;14 anos;0
2019;Female;2: Região Autónoma dos Açores;15 anos;0
2019;Female;2: Região Autónoma dos Açores;16 anos;0
2019;Female;2: Região Autónoma dos Açores;17 anos;0
2019;Female;2: Região Autónoma dos Açores;18 anos;1
2019;Female;2: Região Autónoma dos Açores;19 anos;0
2019;Female;2: Região Autónoma dos Açores;20 anos;1
2019;Female;2: Região Autónoma dos Açores;21 anos;0
2019;Female;2: Região Autónoma dos Açores;22 anos;1
2019;Female;2: Região Autónoma dos Açores;23 anos;0
2019;Female;2: Região Autónoma dos Açores;24 anos;1
2019;Female;2: Região Autónoma dos Açores;25 anos;0
2019;Female;2: Região Autónoma dos Açores;26 anos;1
2019;Female;2: Região Autónoma dos Açores;27 anos;0
2019;Female;2: Região Autónoma dos Açores;28 anos;1
2019;Female;2: Região Autónoma dos Açores;29 anos;0
2019;Female;2: Região Autónoma dos Açores;30 anos;0
2019;Female;2: Região Autónoma dos Açores;31 anos;2
2019;Female;2: Região Autónoma dos Açores;32 anos;2
2019;Female;2: Região Autónoma dos Açores;33 anos;2
2019;Female;2: Região Autónoma dos Açores;34 anos;1
2019;Female;2: Região Autónoma dos Açores;35 anos;0
2019;Female;2: Região Autónoma dos Açores;36 anos;1
2019;Female;2: Região Autónoma dos Açores;37 anos;0
2019;Female;2: Região Autónoma dos Açores;38 anos;4
2019;Female;2: Região Autónoma dos Açores;39 anos;2
2019;Female;2: Região Autónoma dos Açores;40 anos;0
2019;Female;2: Região Autónoma dos Açores;41 anos;3
2019;Female;2: Região Autónoma dos Açores;42 anos;3
2019;Female;2: Região Autónoma dos Açores;43 anos;4
2019;Female;2: Região Autónoma dos Açores;44 anos;3
2019;Female;2: Região Autónoma dos Açores;45 anos;4
2019;Female;2: Região Autónoma dos Açores;46 anos;3
2019;Female;2: Região Autónoma dos Açores;47 anos;4
2019;Female;2: Região Autónoma dos Açores;48 anos;4
2019;Female;2: Região Autónoma dos Açores;49 anos;5
2019;Female;2: Região Autónoma dos Açores;50 anos;6
2019;Female;2: Região Autónoma dos Açores;51 anos;4
2019;Female;2: Região Autónoma dos Açores;52 anos;5
2019;Female;2: Região Autónoma dos Açores;53 anos;5
2019;Female;2: Região Autónoma dos Açores;54 anos;4
2019;Female;2: Região Autónoma dos Açores;55 anos;9
2019;Female;2: Região Autónoma dos Açores;56 anos;10
2019;Female;2: Região Autónoma dos Açores;57 anos;6
2019;Female;2: Região Autónoma dos Açores;58 anos;6
2019;Female;2: Região Autónoma dos Açores;59 anos;5
2019;Female;2: Região Autónoma dos Açores;60 anos;4
2019;Female;2: Região Autónoma dos Açores;61 anos;11
2019;Female;2: Região Autónoma dos Açores;62 anos;6
2019;Female;2: Região Autónoma dos Açores;63 anos;5
2019;Female;2: Região Autónoma dos Açores;64 anos;13
2019;Female;2: Região Autónoma dos Açores;65 anos;10
2019;Female;2: Região Autónoma dos Açores;66 anos;10
2019;Female;2: Região Autónoma dos Açores;67 anos;10
2019;Female;2: Região Autónoma dos Açores;68 anos;12
2019;Female;2: Região Autónoma dos Açores;69 anos;18
2019;Female;2: Região Autónoma dos Açores;70 anos;16
2019;Female;2: Região Autónoma dos Açores;71 anos;14
2019;Female;2: Região Autónoma dos Açores;72 anos;21
2019;Female;2: Região Autónoma dos Açores;73 anos;14
2019;Female;2: Região Autónoma dos Açores;74 anos;17
2019;Female;2: Região Autónoma dos Açores;75 anos;20
2019;Female;2: Região Autónoma dos Açores;76 anos;28
2019;Female;2: Região Autónoma dos Açores;77 anos;29
2019;Female;2: Região Autónoma dos Açores;78 anos;35
2019;Female;2: Região Autónoma dos Açores;79 anos;32
2019;Female;2: Região Autónoma dos Açores;80 anos;32
2019;Female;2: Região Autónoma dos Açores;81 anos;37
2019;Female;2: Região Autónoma dos Açores;82 anos;38
2019;Female;2: Região Autónoma dos Açores;83 anos;48
2019;Female;2: Região Autónoma dos Açores;84 anos;45
2019;Female;2: Região Autónoma dos Açores;85 anos;45
2019;Female;2: Região Autónoma dos Açores;86 anos;53
2019;Female;2: Região Autónoma dos Açores;87 anos;45
2019;Female;2: Região Autónoma dos Açores;88 anos;50
2019;Female;2: Região Autónoma dos Açores;89 anos;37
2019;Female;2: Região Autónoma dos Açores;90 anos;43
2019;Female;2: Região Autónoma dos Açores;91 anos;36
2019;Female;2: Região Autónoma dos Açores;92 anos;43
2019;Female;2: Região Autónoma dos Açores;93 anos;32
2019;Female;2: Região Autónoma dos Açores;94 anos;29
2019;Female;2: Região Autónoma dos Açores;95 anos;22
2019;Female;2: Região Autónoma dos Açores;96 anos;22
2019;Female;2: Região Autónoma dos Açores;97 anos;14
2019;Female;2: Região Autónoma dos Açores;98 anos;11
2019;Female;2: Região Autónoma dos Açores;99 anos;7
2019;Female;2: Região Autónoma dos Açores;100 anos;1
2019;Female;2: Região Autónoma dos Açores;101 anos;2
2019;Female;2: Região Autónoma dos Açores;102 anos;2
2019;Female;2: Região Autónoma dos Açores;103 anos;0
2019;Female;2: Região Autónoma dos Açores;104 anos;1
2019;Female;2: Região Autónoma dos Açores;105 anos;0
2019;Female;2: Região Autónoma dos Açores;106 anos;0
2019;Female;2: Região Autónoma dos Açores;107 anos;0
2019;Female;2: Região Autónoma dos Açores;108 anos;0
2019;Female;2: Região Autónoma dos Açores;109 anos;0
2019;Female;2: Região Autónoma dos Açores;110 anos;0
2019;Female;2: Região Autónoma dos Açores;111 anos;0
2019;Female;2: Região Autónoma dos Açores;112 anos;0
2019;Female;2: Região Autónoma dos Açores;113 anos;0
2019;Female;2: Região Autónoma dos Açores;114 anos;0
2019;Female;2: Região Autónoma dos Açores;115 anos;0
2019;Female;2: Região Autónoma dos Açores;116 anos;0
2019;Female;2: Região Autónoma dos Açores;117 anos;0
2019;Female;2: Região Autónoma dos Açores;118 anos;0
2019;Female;2: Região Autónoma dos Açores;119 anos;0
2019;Female;2: Região Autónoma dos Açores;120 e mais anos;0
2019;Female;3: Região Autónoma da Madeira;Menos de 1 ano;2
