"SEX","GEO","TIME","AGE","UNIT","Value","Flag and Footnotes"
"Males","Região Autónoma dos Açores (PT)","1995","96 years","Number","4",""
"Males","Região Autónoma dos Açores (PT)","1995","97 years","Number","2",""
"Males","Região Autónoma dos Açores (PT)","1995","98 years","Number","1",""
"Males","Região Autónoma dos Açores (PT)","1995","99 years","Number","4",""
"Males","Região Autónoma dos Açores (PT)","1995","Open-ended age class","Number","5",""
"Males","Região Autónoma dos Açores (PT)","1996","Less than 1 year","Number","1,764",""
"Males","Região Autónoma dos Açores (PT)","1996","1 year","Number","1,875",""
"Males","Região Autónoma dos Açores (PT)","1996","2 years","Number","1,822",""
"Males","Região Autónoma dos Açores (PT)","1996","3 years","Number","1,784",""
"Males","Região Autónoma dos Açores (PT)","1996","4 years","Number","1,877",""
"Males","Região Autónoma dos Açores (PT)","1996","5 years","Number","1,866",""
"Males","Região Autónoma dos Açores (PT)","1996","6 years","Number","1,890",""
"Males","Região Autónoma dos Açores (PT)","1996","7 years","Number","1,876",""
"Males","Região Autónoma dos Açores (PT)","1996","8 years","Number","1,974",""
"Males","Região Autónoma dos Açores (PT)","1996","9 years","Number","2,025",""
"Males","Região Autónoma dos Açores (PT)","1996","10 years","Number","2,009",""
"Males","Região Autónoma dos Açores (PT)","1996","11 years","Number","2,013",""
"Males","Região Autónoma dos Açores (PT)","1996","12 years","Number","2,141",""
"Males","Região Autónoma dos Açores (PT)","1996","13 years","Number","2,104",""
"Males","Região Autónoma dos Açores (PT)","1996","14 years","Number","2,167",""
"Males","Região Autónoma dos Açores (PT)","1996","15 years","Number","2,246",""
"Males","Região Autónoma dos Açores (PT)","1996","16 years","Number","2,196",""
"Males","Região Autónoma dos Açores (PT)","1996","17 years","Number","2,191",""
"Males","Região Autónoma dos Açores (PT)","1996","18 years","Number","2,222",""
"Males","Região Autónoma dos Açores (PT)","1996","19 years","Number","2,249",""
"Males","Região Autónoma dos Açores (PT)","1996","20 years","Number","2,142",""
"Males","Região Autónoma dos Açores (PT)","1996","21 years","Number","2,041",""
"Males","Região Autónoma dos Açores (PT)","1996","22 years","Number","2,003",""
"Males","Região Autónoma dos Açores (PT)","1996","23 years","Number","1,972",""
"Males","Região Autónoma dos Açores (PT)","1996","24 years","Number","1,924",""
"Males","Região Autónoma dos Açores (PT)","1996","25 years","Number","1,906",""
"Males","Região Autónoma dos Açores (PT)","1996","26 years","Number","1,862",""
"Males","Região Autónoma dos Açores (PT)","1996","27 years","Number","1,786",""
"Males","Região Autónoma dos Açores (PT)","1996","28 years","Number","1,746",""
"Males","Região Autónoma dos Açores (PT)","1996","29 years","Number","1,737",""
"Males","Região Autónoma dos Açores (PT)","1996","30 years","Number","1,869",""
"Males","Região Autónoma dos Açores (PT)","1996","31 years","Number","1,851",""
"Males","Região Autónoma dos Açores (PT)","1996","32 years","Number","1,780",""
"Males","Região Autónoma dos Açores (PT)","1996","33 years","Number","1,779",""
"Males","Região Autónoma dos Açores (PT)","1996","34 years","Number","1,816",""
"Males","Região Autónoma dos Açores (PT)","1996","35 years","Number","1,924",""
"Males","Região Autónoma dos Açores (PT)","1996","36 years","Number","1,691",""
"Males","Região Autónoma dos Açores (PT)","1996","37 years","Number","1,627",""
"Males","Região Autónoma dos Açores (PT)","1996","38 years","Number","1,599",""
"Males","Região Autónoma dos Açores (PT)","1996","39 years","Number","1,617",""
"Males","Região Autónoma dos Açores (PT)","1996","40 years","Number","1,546",""
"Males","Região Autónoma dos Açores (PT)","1996","41 years","Number","1,572",""
"Males","Região Autónoma dos Açores (PT)","1996","42 years","Number","1,469",""
"Males","Região Autónoma dos Açores (PT)","1996","43 years","Number","1,442",""
"Males","Região Autónoma dos Açores (PT)","1996","44 years","Number","1,545",""
"Males","Região Autónoma dos Açores (PT)","1996","45 years","Number","1,479",""
"Males","Região Autónoma dos Açores (PT)","1996","46 years","Number","1,212",""
"Males","Região Autónoma dos Açores (PT)","1996","47 years","Number","1,200",""
"Males","Região Autónoma dos Açores (PT)","1996","48 years","Number","1,084",""
"Males","Região Autónoma dos Açores (PT)","1996","49 years","Number","1,110",""
"Males","Região Autónoma dos Açores (PT)","1996","50 years","Number","1,107",""
"Males","Região Autónoma dos Açores (PT)","1996","51 years","Number","1,161",""
"Males","Região Autónoma dos Açores (PT)","1996","52 years","Number","1,041",""
"Males","Região Autónoma dos Açores (PT)","1996","53 years","Number","930",""
"Males","Região Autónoma dos Açores (PT)","1996","54 years","Number","955",""
"Males","Região Autónoma dos Açores (PT)","1996","55 years","Number","1,015",""
"Males","Região Autónoma dos Açores (PT)","1996","56 years","Number","913",""
"Males","Região Autónoma dos Açores (PT)","1996","57 years","Number","931",""
"Males","Região Autónoma dos Açores (PT)","1996","58 years","Number","958",""
"Males","Região Autónoma dos Açores (PT)","1996","59 years","Number","955",""
"Males","Região Autónoma dos Açores (PT)","1996","60 years","Number","951",""
"Males","Região Autónoma dos Açores (PT)","1996","61 years","Number","966",""
"Males","Região Autónoma dos Açores (PT)","1996","62 years","Number","1,024",""
"Males","Região Autónoma dos Açores (PT)","1996","63 years","Number","1,012",""
"Males","Região Autónoma dos Açores (PT)","1996","64 years","Number","975",""
"Males","Região Autónoma dos Açores (PT)","1996","65 years","Number","980",""
"Males","Região Autónoma dos Açores (PT)","1996","66 years","Number","834",""
"Males","Região Autónoma dos Açores (PT)","1996","67 years","Number","800",""
"Males","Região Autónoma dos Açores (PT)","1996","68 years","Number","853",""
"Males","Região Autónoma dos Açores (PT)","1996","69 years","Number","844",""
"Males","Região Autónoma dos Açores (PT)","1996","70 years","Number","880",""
"Males","Região Autónoma dos Açores (PT)","1996","71 years","Number","779",""
"Males","Região Autónoma dos Açores (PT)","1996","72 years","Number","731",""
"Males","Região Autónoma dos Açores (PT)","1996","73 years","Number","726",""
"Males","Região Autónoma dos Açores (PT)","1996","74 years","Number","652",""
"Males","Região Autónoma dos Açores (PT)","1996","75 years","Number","681",""
"Males","Região Autónoma dos Açores (PT)","1996","76 years","Number","554",""
"Males","Região Autónoma dos Açores (PT)","1996","77 years","Number","507",""
"Males","Região Autónoma dos Açores (PT)","1996","78 years","Number","436",""
"Males","Região Autónoma dos Açores (PT)","1996","79 years","Number","403",""
"Males","Região Autónoma dos Açores (PT)","1996","80 years","Number","391",""
"Males","Região Autónoma dos Açores (PT)","1996","81 years","Number","330",""
"Males","Região Autónoma dos Açores (PT)","1996","82 years","Number","283",""
"Males","Região Autónoma dos Açores (PT)","1996","83 years","Number","230",""
"Males","Região Autónoma dos Açores (PT)","1996","84 years","Number","158",""
"Males","Região Autónoma dos Açores (PT)","1996","85 years","Number","164",""
"Males","Região Autónoma dos Açores (PT)","1996","86 years","Number","125",""
"Males","Região Autónoma dos Açores (PT)","1996","87 years","Number","96",""
"Males","Região Autónoma dos Açores (PT)","1996","88 years","Number","81",""
"Males","Região Autónoma dos Açores (PT)","1996","89 years","Number","49",""
"Males","Região Autónoma dos Açores (PT)","1996","90 years","Number","32",""
"Males","Região Autónoma dos Açores (PT)","1996","91 years","Number","41",""
"Males","Região Autónoma dos Açores (PT)","1996","92 years","Number","27",""
"Males","Região Autónoma dos Açores (PT)","1996","93 years","Number","18",""
"Males","Região Autónoma dos Açores (PT)","1996","94 years","Number","13",""
"Males","Região Autónoma dos Açores (PT)","1996","95 years","Number","9",""
"Males","Região Autónoma dos Açores (PT)","1996","96 years","Number","4",""
"Males","Região Autónoma dos Açores (PT)","1996","97 years","Number","3",""
"Males","Região Autónoma dos Açores (PT)","1996","98 years","Number","1",""
"Males","Região Autónoma dos Açores (PT)","1996","99 years","Number","0",""
"Males","Região Autónoma dos Açores (PT)","1996","Open-ended age class","Number","9",""
"Males","Região Autónoma dos Açores (PT)","1997","Less than 1 year","Number","1,806",""
"Males","Região Autónoma dos Açores (PT)","1997","1 year","Number","1,741",""
"Males","Região Autónoma dos Açores (PT)","1997","2 years","Number","1,866",""
"Males","Região Autónoma dos Açores (PT)","1997","3 years","Number","1,806",""
"Males","Região Autónoma dos Açores (PT)","1997","4 years","Number","1,778",""
"Males","Região Autónoma dos Açores (PT)","1997","5 years","Number","1,869",""
"Males","Região Autónoma dos Açores (PT)","1997","6 years","Number","1,850",""
"Males","Região Autónoma dos Açores (PT)","1997","7 years","Number","1,869",""
"Males","Região Autónoma dos Açores (PT)","1997","8 years","Number","1,881",""
"Males","Região Autónoma dos Açores (PT)","1997","9 years","Number","1,961",""
"Males","Região Autónoma dos Açores (PT)","1997","10 years","Number","2,024",""
"Males","Região Autónoma dos Açores (PT)","1997","11 years","Number","1,997",""
"Males","Região Autónoma dos Açores (PT)","1997","12 years","Number","2,004",""
"Males","Região Autónoma dos Açores (PT)","1997","13 years","Number","2,139",""
"Males","Região Autónoma dos Açores (PT)","1997","14 years","Number","2,095",""
"Males","Região Autónoma dos Açores (PT)","1997","15 years","Number","2,167",""
"Males","Região Autónoma dos Açores (PT)","1997","16 years","Number","2,228",""
"Males","Região Autónoma dos Açores (PT)","1997","17 years","Number","2,168",""
"Males","Região Autónoma dos Açores (PT)","1997","18 years","Number","2,170",""
"Males","Região Autónoma dos Açores (PT)","1997","19 years","Number","2,202",""
"Males","Região Autónoma dos Açores (PT)","1997","20 years","Number","2,221",""
"Males","Região Autónoma dos Açores (PT)","1997","21 years","Number","2,099",""
"Males","Região Autónoma dos Açores (PT)","1997","22 years","Number","2,014",""
"Males","Região Autónoma dos Açores (PT)","1997","23 years","Number","1,972",""
"Males","Região Autónoma dos Açores (PT)","1997","24 years","Number","1,951",""
"Males","Região Autónoma dos Açores (PT)","1997","25 years","Number","1,912",""
"Males","Região Autónoma dos Açores (PT)","1997","26 years","Number","1,878",""
"Males","Região Autónoma dos Açores (PT)","1997","27 years","Number","1,851",""
"Males","Região Autónoma dos Açores (PT)","1997","28 years","Number","1,775",""
"Males","Região Autónoma dos Açores (PT)","1997","29 years","Number","1,727",""
"Males","Região Autónoma dos Açores (PT)","1997","30 years","Number","1,739",""
"Males","Região Autónoma dos Açores (PT)","1997","31 years","Number","1,874",""
"Males","Região Autónoma dos Açores (PT)","1997","32 years","Number","1,851",""
"Males","Região Autónoma dos Açores (PT)","1997","33 years","Number","1,775",""
"Males","Região Autónoma dos Açores (PT)","1997","34 years","Number","1,784",""
"Males","Região Autónoma dos Açores (PT)","1997","35 years","Number","1,820",""
"Males","Região Autónoma dos Açores (PT)","1997","36 years","Number","1,910",""
"Males","Região Autónoma dos Açores (PT)","1997","37 years","Number","1,685",""
"Males","Região Autónoma dos Açores (PT)","1997","38 years","Number","1,626",""
"Males","Região Autónoma dos Açores (PT)","1997","39 years","Number","1,585",""
"Males","Região Autónoma dos Açores (PT)","1997","40 years","Number","1,616",""
"Males","Região Autónoma dos Açores (PT)","1997","41 years","Number","1,543",""
"Males","Região Autónoma dos Açores (PT)","1997","42 years","Number","1,569",""
"Males","Região Autónoma dos Açores (PT)","1997","43 years","Number","1,456",""
"Males","Região Autónoma dos Açores (PT)","1997","44 years","Number","1,443",""
"Males","Região Autónoma dos Açores (PT)","1997","45 years","Number","1,542",""
"Males","Região Autónoma dos Açores (PT)","1997","46 years","Number","1,464",""
"Males","Região Autónoma dos Açores (PT)","1997","47 years","Number","1,197",""
"Males","Região Autónoma dos Açores (PT)","1997","48 years","Number","1,189",""
"Males","Região Autónoma dos Açores (PT)","1997","49 years","Number","1,070",""
"Males","Região Autónoma dos Açores (PT)","1997","50 years","Number","1,105",""
"Males","Região Autónoma dos Açores (PT)","1997","51 years","Number","1,098",""
"Males","Região Autónoma dos Açores (PT)","1997","52 years","Number","1,143",""
"Males","Região Autónoma dos Açores (PT)","1997","53 years","Number","1,035",""
"Males","Região Autónoma dos Açores (PT)","1997","54 years","Number","916",""
"Males","Região Autónoma dos Açores (PT)","1997","55 years","Number","947",""
"Males","Região Autónoma dos Açores (PT)","1997","56 years","Number","1,006",""
"Males","Região Autónoma dos Açores (PT)","1997","57 years","Number","903",""
"Males","Região Autónoma dos Açores (PT)","1997","58 years","Number","918",""
"Males","Região Autónoma dos Açores (PT)","1997","59 years","Number","944",""
"Males","Região Autónoma dos Açores (PT)","1997","60 years","Number","937",""
"Males","Região Autónoma dos Açores (PT)","1997","61 years","Number","939",""
"Males","Região Autónoma dos Açores (PT)","1997","62 years","Number","943",""
"Males","Região Autónoma dos Açores (PT)","1997","63 years","Number","1,014",""
"Males","Região Autónoma dos Açores (PT)","1997","64 years","Number","991",""
"Males","Região Autónoma dos Açores (PT)","1997","65 years","Number","961",""
"Males","Região Autónoma dos Açores (PT)","1997","66 years","Number","948",""
"Males","Região Autónoma dos Açores (PT)","1997","67 years","Number","802",""
"Males","Região Autónoma dos Açores (PT)","1997","68 years","Number","760",""
"Males","Região Autónoma dos Açores (PT)","1997","69 years","Number","821",""
"Males","Região Autónoma dos Açores (PT)","1997","70 years","Number","828",""
"Males","Região Autónoma dos Açores (PT)","1997","71 years","Number","837",""
"Males","Região Autónoma dos Açores (PT)","1997","72 years","Number","742",""
"Males","Região Autónoma dos Açores (PT)","1997","73 years","Number","700",""
"Males","Região Autónoma dos Açores (PT)","1997","74 years","Number","682",""
"Males","Região Autónoma dos Açores (PT)","1997","75 years","Number","609",""
"Males","Região Autónoma dos Açores (PT)","1997","76 years","Number","610",""
"Males","Região Autónoma dos Açores (PT)","1997","77 years","Number","509",""
"Males","Região Autónoma dos Açores (PT)","1997","78 years","Number","463",""
"Males","Região Autónoma dos Açores (PT)","1997","79 years","Number","395",""
"Males","Região Autónoma dos Açores (PT)","1997","80 years","Number","358",""
"Males","Região Autónoma dos Açores (PT)","1997","81 years","Number","328",""
"Males","Região Autónoma dos Açores (PT)","1997","82 years","Number","290",""
"Males","Região Autónoma dos Açores (PT)","1997","83 years","Number","248",""
"Males","Região Autónoma dos Açores (PT)","1997","84 years","Number","188",""
"Males","Região Autónoma dos Açores (PT)","1997","85 years","Number","130",""
"Males","Região Autónoma dos Açores (PT)","1997","86 years","Number","129",""
"Males","Região Autónoma dos Açores (PT)","1997","87 years","Number","100",""
"Males","Região Autónoma dos Açores (PT)","1997","88 years","Number","83",""
"Males","Região Autónoma dos Açores (PT)","1997","89 years","Number","56",""
"Males","Região Autónoma dos Açores (PT)","1997","90 years","Number","40",""
"Males","Região Autónoma dos Açores (PT)","1997","91 years","Number","27",""
"Males","Região Autónoma dos Açores (PT)","1997","92 years","Number","31",""
"Males","Região Autónoma dos Açores (PT)","1997","93 years","Number","21",""
"Males","Região Autónoma dos Açores (PT)","1997","94 years","Number","9",""
"Males","Região Autónoma dos Açores (PT)","1997","95 years","Number","7",""
"Males","Região Autónoma dos Açores (PT)","1997","96 years","Number","0",""
"Males","Região Autónoma dos Açores (PT)","1997","97 years","Number","0",""
"Males","Região Autónoma dos Açores (PT)","1997","98 years","Number","3",""
"Males","Região Autónoma dos Açores (PT)","1997","99 years","Number","0",""
"Males","Região Autónoma dos Açores (PT)","1997","Open-ended age class","Number","9",""
"Males","Região Autónoma dos Açores (PT)","1998","Less than 1 year","Number","1,744",""
"Males","Região Autónoma dos Açores (PT)","1998","1 year","Number","1,784",""
"Males","Região Autónoma dos Açores (PT)","1998","2 years","Number","1,724",""
"Males","Região Autónoma dos Açores (PT)","1998","3 years","Number","1,857",""
"Males","Região Autónoma dos Açores (PT)","1998","4 years","Number","1,790",""
"Males","Região Autónoma dos Açores (PT)","1998","5 years","Number","1,772",""
"Males","Região Autónoma dos Açores (PT)","1998","6 years","Number","1,863",""
"Males","Região Autónoma dos Açores (PT)","1998","7 years","Number","1,837",""
"Males","Região Autónoma dos Açores (PT)","1998","8 years","Number","1,849",""
"Males","Região Autónoma dos Açores (PT)","1998","9 years","Number","1,887",""
"Males","Região Autónoma dos Açores (PT)","1998","10 years","Number","1,951",""
"Males","Região Autónoma dos Açores (PT)","1998","11 years","Number","2,020",""
"Males","Região Autónoma dos Açores (PT)","1998","12 years","Number","1,987",""
"Males","Região Autónoma dos Açores (PT)","1998","13 years","Number","1,997",""
"Males","Região Autónoma dos Açores (PT)","1998","14 years","Number","2,140",""
"Males","Região Autónoma dos Açores (PT)","1998","15 years","Number","2,091",""
"Males","Região Autónoma dos Açores (PT)","1998","16 years","Number","2,164",""
"Males","Região Autónoma dos Açores (PT)","1998","17 years","Number","2,211",""
"Males","Região Autónoma dos Açores (PT)","1998","18 years","Number","2,147",""
"Males","Região Autónoma dos Açores (PT)","1998","19 years","Number","2,147",""
"Males","Região Autónoma dos Açores (PT)","1998","20 years","Number","2,189",""
"Males","Região Autónoma dos Açores (PT)","1998","21 years","Number","2,186",""
"Males","Região Autónoma dos Açores (PT)","1998","22 years","Number","2,057",""
"Males","Região Autónoma dos Açores (PT)","1998","23 years","Number","1,989",""
"Males","Região Autónoma dos Açores (PT)","1998","24 years","Number","1,943",""
"Males","Região Autónoma dos Açores (PT)","1998","25 years","Number","1,928",""
"Males","Região Autónoma dos Açores (PT)","1998","26 years","Number","1,894",""
"Males","Região Autónoma dos Açores (PT)","1998","27 years","Number","1,853",""
"Males","Região Autónoma dos Açores (PT)","1998","28 years","Number","1,834",""
"Males","Região Autónoma dos Açores (PT)","1998","29 years","Number","1,766",""
"Males","Região Autónoma dos Açores (PT)","1998","30 years","Number","1,720",""
"Males","Região Autónoma dos Açores (PT)","1998","31 years","Number","1,730",""
"Males","Região Autónoma dos Açores (PT)","1998","32 years","Number","1,882",""
"Males","Região Autónoma dos Açores (PT)","1998","33 years","Number","1,844",""
"Males","Região Autónoma dos Açores (PT)","1998","34 years","Number","1,770",""
"Males","Região Autónoma dos Açores (PT)","1998","35 years","Number","1,791",""
"Males","Região Autónoma dos Açores (PT)","1998","36 years","Number","1,822",""
"Males","Região Autónoma dos Açores (PT)","1998","37 years","Number","1,896",""
"Males","Região Autónoma dos Açores (PT)","1998","38 years","Number","1,680",""
"Males","Região Autónoma dos Açores (PT)","1998","39 years","Number","1,627",""
"Males","Região Autónoma dos Açores (PT)","1998","40 years","Number","1,586",""
"Males","Região Autónoma dos Açores (PT)","1998","41 years","Number","1,609",""
"Males","Região Autónoma dos Açores (PT)","1998","42 years","Number","1,536",""
"Males","Região Autónoma dos Açores (PT)","1998","43 years","Number","1,567",""
"Males","Região Autónoma dos Açores (PT)","1998","44 years","Number","1,442",""
"Males","Região Autónoma dos Açores (PT)","1998","45 years","Number","1,444",""
"Males","Região Autónoma dos Açores (PT)","1998","46 years","Number","1,542",""
"Males","Região Autónoma dos Açores (PT)","1998","47 years","Number","1,446",""
"Males","Região Autónoma dos Açores (PT)","1998","48 years","Number","1,192",""
"Males","Região Autónoma dos Açores (PT)","1998","49 years","Number","1,180",""
"Males","Região Autónoma dos Açores (PT)","1998","50 years","Number","1,048",""
"Males","Região Autónoma dos Açores (PT)","1998","51 years","Number","1,096",""
"Males","Região Autónoma dos Açores (PT)","1998","52 years","Number","1,095",""
"Males","Região Autónoma dos Açores (PT)","1998","53 years","Number","1,121",""
"Males","Região Autónoma dos Açores (PT)","1998","54 years","Number","1,018",""
"Males","Região Autónoma dos Açores (PT)","1998","55 years","Number","898",""
"Males","Região Autónoma dos Açores (PT)","1998","56 years","Number","939",""
"Males","Região Autónoma dos Açores (PT)","1998","57 years","Number","986",""
"Males","Região Autónoma dos Açores (PT)","1998","58 years","Number","895",""
"Males","Região Autónoma dos Açores (PT)","1998","59 years","Number","916",""
"Males","Região Autónoma dos Açores (PT)","1998","60 years","Number","925",""
"Males","Região Autónoma dos Açores (PT)","1998","61 years","Number","928",""
"Males","Região Autónoma dos Açores (PT)","1998","62 years","Number","924",""
"Males","Região Autónoma dos Açores (PT)","1998","63 years","Number","922",""
"Males","Região Autónoma dos Açores (PT)","1998","64 years","Number","992",""
"Males","Região Autónoma dos Açores (PT)","1998","65 years","Number","969",""
"Males","Região Autónoma dos Açores (PT)","1998","66 years","Number","940",""
"Males","Região Autónoma dos Açores (PT)","1998","67 years","Number","903",""
"Males","Região Autónoma dos Açores (PT)","1998","68 years","Number","774",""
"Males","Região Autónoma dos Açores (PT)","1998","69 years","Number","727",""
"Males","Região Autónoma dos Açores (PT)","1998","70 years","Number","803",""
"Males","Região Autónoma dos Açores (PT)","1998","71 years","Number","794",""
"Males","Região Autónoma dos Açores (PT)","1998","72 years","Number","789",""
"Males","Região Autónoma dos Açores (PT)","1998","73 years","Number","703",""
"Males","Região Autónoma dos Açores (PT)","1998","74 years","Number","666",""
"Males","Região Autónoma dos Açores (PT)","1998","75 years","Number","631",""
"Males","Região Autónoma dos Açores (PT)","1998","76 years","Number","553",""
"Males","Região Autónoma dos Açores (PT)","1998","77 years","Number","566",""
"Males","Região Autónoma dos Açores (PT)","1998","78 years","Number","450",""
"Males","Região Autónoma dos Açores (PT)","1998","79 years","Number","415",""
"Males","Região Autónoma dos Açores (PT)","1998","80 years","Number","356",""
"Males","Região Autónoma dos Açores (PT)","1998","81 years","Number","318",""
"Males","Região Autónoma dos Açores (PT)","1998","82 years","Number","290",""
"Males","Região Autónoma dos Açores (PT)","1998","83 years","Number","248",""
"Males","Região Autónoma dos Açores (PT)","1998","84 years","Number","213",""
"Males","Região Autónoma dos Açores (PT)","1998","85 years","Number","158",""
"Males","Região Autónoma dos Açores (PT)","1998","86 years","Number","104",""
"Males","Região Autónoma dos Açores (PT)","1998","87 years","Number","99",""
"Males","Região Autónoma dos Açores (PT)","1998","88 years","Number","80",""
"Males","Região Autónoma dos Açores (PT)","1998","89 years","Number","65",""
"Males","Região Autónoma dos Açores (PT)","1998","90 years","Number","47",""
"Males","Região Autónoma dos Açores (PT)","1998","91 years","Number","33",""
"Males","Região Autónoma dos Açores (PT)","1998","92 years","Number","21",""
"Males","Região Autónoma dos Açores (PT)","1998","93 years","Number","19",""
"Males","Região Autónoma dos Açores (PT)","1998","94 years","Number","11",""
"Males","Região Autónoma dos Açores (PT)","1998","95 years","Number","7",""
"Males","Região Autónoma dos Açores (PT)","1998","96 years","Number","3",""
"Males","Região Autónoma dos Açores (PT)","1998","97 years","Number","0",""
"Males","Região Autónoma dos Açores (PT)","1998","98 years","Number","0",""
"Males","Região Autónoma dos Açores (PT)","1998","99 years","Number","3",""
"Males","Região Autónoma dos Açores (PT)","1998","Open-ended age class","Number","0",""
"Males","Região Autónoma dos Açores (PT)","1999","Less than 1 year","Number","1,754",""
"Males","Região Autónoma dos Açores (PT)","1999","1 year","Number","1,725",""
"Males","Região Autónoma dos Açores (PT)","1999","2 years","Number","1,770",""
"Males","Região Autónoma dos Açores (PT)","1999","3 years","Number","1,720",""
"Males","Região Autónoma dos Açores (PT)","1999","4 years","Number","1,843",""
"Males","Região Autónoma dos Açores (PT)","1999","5 years","Number","1,786",""
"Males","Região Autónoma dos Açores (PT)","1999","6 years","Number","1,768",""
"Males","Região Autónoma dos Açores (PT)","1999","7 years","Number","1,853",""
"Males","Região Autónoma dos Açores (PT)","1999","8 years","Number","1,822",""
"Males","Região Autónoma dos Açores (PT)","1999","9 years","Number","1,856",""
"Males","Região Autónoma dos Açores (PT)","1999","10 years","Number","1,881",""
"Males","Região Autónoma dos Açores (PT)","1999","11 years","Number","1,949",""
"Males","Região Autónoma dos Açores (PT)","1999","12 years","Number","2,012",""
"Males","Região Autónoma dos Açores (PT)","1999","13 years","Number","1,984",""
"Males","Região Autónoma dos Açores (PT)","1999","14 years","Number","1,998",""
"Males","Região Autónoma dos Açores (PT)","1999","15 years","Number","2,138",""
"Males","Região Autónoma dos Açores (PT)","1999","16 years","Number","2,091",""
"Males","Região Autónoma dos Açores (PT)","1999","17 years","Number","2,151",""
"Males","Região Autónoma dos Açores (PT)","1999","18 years","Number","2,185",""
"Males","Região Autónoma dos Açores (PT)","1999","19 years","Number","2,128",""
"Males","Região Autónoma dos Açores (PT)","1999","20 years","Number","2,137",""
"Males","Região Autónoma dos Açores (PT)","1999","21 years","Number","2,156",""
"Males","Região Autónoma dos Açores (PT)","1999","22 years","Number","2,149",""
"Males","Região Autónoma dos Açores (PT)","1999","23 years","Number","2,030",""
"Males","Região Autónoma dos Açores (PT)","1999","24 years","Number","1,963",""
"Males","Região Autónoma dos Açores (PT)","1999","25 years","Number","1,924",""
"Males","Região Autónoma dos Açores (PT)","1999","26 years","Number","1,917",""
"Males","Região Autónoma dos Açores (PT)","1999","27 years","Number","1,872",""
"Males","Região Autónoma dos Açores (PT)","1999","28 years","Number","1,842",""
"Males","Região Autónoma dos Açores (PT)","1999","29 years","Number","1,831",""
"Males","Região Autónoma dos Açores (PT)","1999","30 years","Number","1,763",""
"Males","Região Autónoma dos Açores (PT)","1999","31 years","Number","1,714",""
"Males","Região Autónoma dos Açores (PT)","1999","32 years","Number","1,740",""
"Males","Região Autónoma dos Açores (PT)","1999","33 years","Number","1,888",""
"Males","Região Autónoma dos Açores (PT)","1999","34 years","Number","1,845",""
"Males","Região Autónoma dos Açores (PT)","1999","35 years","Number","1,780",""
"Males","Região Autónoma dos Açores (PT)","1999","36 years","Number","1,796",""
"Males","Região Autónoma dos Açores (PT)","1999","37 years","Number","1,812",""
"Males","Região Autónoma dos Açores (PT)","1999","38 years","Number","1,893",""
"Males","Região Autónoma dos Açores (PT)","1999","39 years","Number","1,679",""
"Males","Região Autónoma dos Açores (PT)","1999","40 years","Number","1,625",""
"Males","Região Autónoma dos Açores (PT)","1999","41 years","Number","1,573",""
"Males","Região Autónoma dos Açores (PT)","1999","42 years","Number","1,607",""
"Males","Região Autónoma dos Açores (PT)","1999","43 years","Number","1,529",""
"Males","Região Autónoma dos Açores (PT)","1999","44 years","Number","1,551",""
"Males","Região Autónoma dos Açores (PT)","1999","45 years","Number","1,441",""
"Males","Região Autónoma dos Açores (PT)","1999","46 years","Number","1,446",""
"Males","Região Autónoma dos Açores (PT)","1999","47 years","Number","1,528",""
"Males","Região Autónoma dos Açores (PT)","1999","48 years","Number","1,437",""
"Males","Região Autónoma dos Açores (PT)","1999","49 years","Number","1,183",""
"Males","Região Autónoma dos Açores (PT)","1999","50 years","Number","1,167",""
"Males","Região Autónoma dos Açores (PT)","1999","51 years","Number","1,041",""
"Males","Região Autónoma dos Açores (PT)","1999","52 years","Number","1,091",""
"Males","Região Autónoma dos Açores (PT)","1999","53 years","Number","1,087",""
"Males","Região Autónoma dos Açores (PT)","1999","54 years","Number","1,117",""
"Males","Região Autónoma dos Açores (PT)","1999","55 years","Number","999",""
"Males","Região Autónoma dos Açores (PT)","1999","56 years","Number","893",""
"Males","Região Autónoma dos Açores (PT)","1999","57 years","Number","927",""
"Males","Região Autónoma dos Açores (PT)","1999","58 years","Number","972",""
"Males","Região Autónoma dos Açores (PT)","1999","59 years","Number","885",""
"Males","Região Autónoma dos Açores (PT)","1999","60 years","Number","907",""
"Males","Região Autónoma dos Açores (PT)","1999","61 years","Number","921",""
"Males","Região Autónoma dos Açores (PT)","1999","62 years","Number","913",""
"Males","Região Autónoma dos Açores (PT)","1999","63 years","Number","893",""
"Males","Região Autónoma dos Açores (PT)","1999","64 years","Number","913",""
"Males","Região Autónoma dos Açores (PT)","1999","65 years","Number","969",""
"Males","Região Autónoma dos Açores (PT)","1999","66 years","Number","951",""
"Males","Região Autónoma dos Açores (PT)","1999","67 years","Number","900",""
"Males","Região Autónoma dos Açores (PT)","1999","68 years","Number","871",""
"Males","Região Autónoma dos Açores (PT)","1999","69 years","Number","743",""
"Males","Região Autónoma dos Açores (PT)","1999","70 years","Number","701",""
"Males","Região Autónoma dos Açores (PT)","1999","71 years","Number","773",""
"Males","Região Autónoma dos Açores (PT)","1999","72 years","Number","753",""
"Males","Região Autónoma dos Açores (PT)","1999","73 years","Number","739",""
"Males","Região Autónoma dos Açores (PT)","1999","74 years","Number","674",""
"Males","Região Autónoma dos Açores (PT)","1999","75 years","Number","617",""
"Males","Região Autónoma dos Açores (PT)","1999","76 years","Number","567",""
