SEX;GEO;TIME;AGE;Value
Male;2: Região Autónoma dos Açores;2019;100 e mais anos;54
Male;2: Região Autónoma dos Açores;2018;0 anos;1155
Male;2: Região Autónoma dos Açores;2018;1 anos;1140
Male;2: Região Autónoma dos Açores;2018;2 anos;1198
Male;2: Região Autónoma dos Açores;2018;3 anos;1155
Male;2: Região Autónoma dos Açores;2018;4 anos;1144
Male;2: Região Autónoma dos Açores;2018;5 anos;1188
Male;2: Região Autónoma dos Açores;2018;6 anos;1262
Male;2: Região Autónoma dos Açores;2018;7 anos;1427
Male;2: Região Autónoma dos Açores;2018;8 anos;1345
Male;2: Região Autónoma dos Açores;2018;9 anos;1361
Male;2: Região Autónoma dos Açores;2018;10 anos;1392
Male;2: Região Autónoma dos Açores;2018;11 anos;1373
Male;2: Região Autónoma dos Açores;2018;12 anos;1355
Male;2: Região Autónoma dos Açores;2018;13 anos;1496
Male;2: Região Autónoma dos Açores;2018;14 anos;1488
Male;2: Região Autónoma dos Açores;2018;15 anos;1449
Male;2: Região Autónoma dos Açores;2018;16 anos;1471
Male;2: Região Autónoma dos Açores;2018;17 anos;1476
Male;2: Região Autónoma dos Açores;2018;18 anos;1726
Male;2: Região Autónoma dos Açores;2018;19 anos;1644
Male;2: Região Autónoma dos Açores;2018;20 anos;1609
Male;2: Região Autónoma dos Açores;2018;21 anos;1604
Male;2: Região Autónoma dos Açores;2018;22 anos;1616
Male;2: Região Autónoma dos Açores;2018;23 anos;1612
Male;2: Região Autónoma dos Açores;2018;24 anos;1682
Male;2: Região Autónoma dos Açores;2018;25 anos;1708
Male;2: Região Autónoma dos Açores;2018;26 anos;1626
Male;2: Região Autónoma dos Açores;2018;27 anos;1713
Male;2: Região Autónoma dos Açores;2018;28 anos;1749
Male;2: Região Autónoma dos Açores;2018;29 anos;1790
Male;2: Região Autónoma dos Açores;2018;30 anos;1787
Male;2: Região Autónoma dos Açores;2018;31 anos;1752
Male;2: Região Autónoma dos Açores;2018;32 anos;1758
Male;2: Região Autónoma dos Açores;2018;33 anos;1723
Male;2: Região Autónoma dos Açores;2018;34 anos;1771
Male;2: Região Autónoma dos Açores;2018;35 anos;1788
Male;2: Região Autónoma dos Açores;2018;36 anos;1775
Male;2: Região Autónoma dos Açores;2018;37 anos;1843
Male;2: Região Autónoma dos Açores;2018;38 anos;1978
Male;2: Região Autónoma dos Açores;2018;39 anos;1879
Male;2: Região Autónoma dos Açores;2018;40 anos;1998
Male;2: Região Autónoma dos Açores;2018;41 anos;2034
Male;2: Região Autónoma dos Açores;2018;42 anos;2011
Male;2: Região Autónoma dos Açores;2018;43 anos;1940
Male;2: Região Autónoma dos Açores;2018;44 anos;1878
Male;2: Região Autónoma dos Açores;2018;45 anos;1780
Male;2: Região Autónoma dos Açores;2018;46 anos;1777
Male;2: Região Autónoma dos Açores;2018;47 anos;1749
Male;2: Região Autónoma dos Açores;2018;48 anos;1751
Male;2: Região Autónoma dos Açores;2018;49 anos;1704
Male;2: Região Autónoma dos Açores;2018;50 anos;1651
Male;2: Região Autónoma dos Açores;2018;51 anos;1552
Male;2: Região Autónoma dos Açores;2018;52 anos;1575
Male;2: Região Autónoma dos Açores;2018;53 anos;1764
Male;2: Região Autónoma dos Açores;2018;54 anos;1673
Male;2: Região Autónoma dos Açores;2018;55 anos;1614
Male;2: Região Autónoma dos Açores;2018;56 anos;1598
Male;2: Região Autónoma dos Açores;2018;57 anos;1624
Male;2: Região Autónoma dos Açores;2018;58 anos;1670
Male;2: Região Autónoma dos Açores;2018;59 anos;1472
Male;2: Região Autónoma dos Açores;2018;60 anos;1428
Male;2: Região Autónoma dos Açores;2018;61 anos;1304
Male;2: Região Autónoma dos Açores;2018;62 anos;1342
Male;2: Região Autónoma dos Açores;2018;63 anos;1251
Male;2: Região Autónoma dos Açores;2018;64 anos;1298
Male;2: Região Autónoma dos Açores;2018;65 anos;1153
Male;2: Região Autónoma dos Açores;2018;66 anos;1125
Male;2: Região Autónoma dos Açores;2018;67 anos;1192
Male;2: Região Autónoma dos Açores;2018;68 anos;1073
Male;2: Região Autónoma dos Açores;2018;69 anos;869
Male;2: Região Autónoma dos Açores;2018;70 anos;863
Male;2: Região Autónoma dos Açores;2018;71 anos;732
Male;2: Região Autónoma dos Açores;2018;72 anos;711
Male;2: Região Autónoma dos Açores;2018;73 anos;757
Male;2: Região Autónoma dos Açores;2018;74 anos;682
Male;2: Região Autónoma dos Açores;2018;75 anos;588
Male;2: Região Autónoma dos Açores;2018;76 anos;514
Male;2: Região Autónoma dos Açores;2018;77 anos;525
Male;2: Região Autónoma dos Açores;2018;78 anos;489
Male;2: Região Autónoma dos Açores;2018;79 anos;421
Male;2: Região Autónoma dos Açores;2018;80 anos;394
Male;2: Região Autónoma dos Açores;2018;81 anos;415
Male;2: Região Autónoma dos Açores;2018;82 anos;366
Male;2: Região Autónoma dos Açores;2018;83 anos;337
Male;2: Região Autónoma dos Açores;2018;84 anos;284
Male;2: Região Autónoma dos Açores;2018;85 anos;260
Male;2: Região Autónoma dos Açores;2018;86 anos;237
Male;2: Região Autónoma dos Açores;2018;87 anos;187
Male;2: Região Autónoma dos Açores;2018;88 anos;137
Male;2: Região Autónoma dos Açores;2018;89 anos;72
Male;2: Região Autónoma dos Açores;2018;90 anos;46
Male;2: Região Autónoma dos Açores;2018;91 anos;61
Male;2: Região Autónoma dos Açores;2018;92 anos;31
Male;2: Região Autónoma dos Açores;2018;93 anos;23
Male;2: Região Autónoma dos Açores;2018;94 anos;25
Male;2: Região Autónoma dos Açores;2018;95 anos;25
Male;2: Região Autónoma dos Açores;2018;96 anos;5
Male;2: Região Autónoma dos Açores;2018;97 anos;15
Male;2: Região Autónoma dos Açores;2018;98 anos;8
Male;2: Região Autónoma dos Açores;2018;99 anos;16
Male;2: Região Autónoma dos Açores;2018;100 e mais anos;41
Male;3: Região Autónoma da Madeira;2019;0 anos;992
Male;3: Região Autónoma da Madeira;2019;1 anos;958
Male;3: Região Autónoma da Madeira;2019;2 anos;1009
Male;3: Região Autónoma da Madeira;2019;3 anos;978
Male;3: Região Autónoma da Madeira;2019;4 anos;974
Male;3: Região Autónoma da Madeira;2019;5 anos;902
Male;3: Região Autónoma da Madeira;2019;6 anos;937
Male;3: Região Autónoma da Madeira;2019;7 anos;1066
Male;3: Região Autónoma da Madeira;2019;8 anos;1171
Male;3: Região Autónoma da Madeira;2019;9 anos;1238
Male;3: Região Autónoma da Madeira;2019;10 anos;1155
Male;3: Região Autónoma da Madeira;2019;11 anos;1321
Male;3: Região Autónoma da Madeira;2019;12 anos;1386
Male;3: Região Autónoma da Madeira;2019;13 anos;1459
Male;3: Região Autónoma da Madeira;2019;14 anos;1525
Male;3: Região Autónoma da Madeira;2019;15 anos;1507
Male;3: Região Autónoma da Madeira;2019;16 anos;1593
Male;3: Região Autónoma da Madeira;2019;17 anos;1608
Male;3: Região Autónoma da Madeira;2019;18 anos;1683
Male;3: Região Autónoma da Madeira;2019;19 anos;1655
Male;3: Região Autónoma da Madeira;2019;20 anos;1799
Male;3: Região Autónoma da Madeira;2019;21 anos;1586
Male;3: Região Autónoma da Madeira;2019;22 anos;1667
Male;3: Região Autónoma da Madeira;2019;23 anos;1592
Male;3: Região Autónoma da Madeira;2019;24 anos;1621
Male;3: Região Autónoma da Madeira;2019;25 anos;1650
Male;3: Região Autónoma da Madeira;2019;26 anos;1628
Male;3: Região Autónoma da Madeira;2019;27 anos;1642
Male;3: Região Autónoma da Madeira;2019;28 anos;1553
Male;3: Região Autónoma da Madeira;2019;29 anos;1640
Male;3: Região Autónoma da Madeira;2019;30 anos;1628
Male;3: Região Autónoma da Madeira;2019;31 anos;1592
Male;3: Região Autónoma da Madeira;2019;32 anos;1601
Male;3: Região Autónoma da Madeira;2019;33 anos;1606
Male;3: Região Autónoma da Madeira;2019;34 anos;1684
Male;3: Região Autónoma da Madeira;2019;35 anos;1745
Male;3: Região Autónoma da Madeira;2019;36 anos;1619
Male;3: Região Autónoma da Madeira;2019;37 anos;1667
Male;3: Região Autónoma da Madeira;2019;38 anos;1797
Male;3: Região Autónoma da Madeira;2019;39 anos;1940
Male;3: Região Autónoma da Madeira;2019;40 anos;1814
Male;3: Região Autónoma da Madeira;2019;41 anos;1952
Male;3: Região Autónoma da Madeira;2019;42 anos;2019
Male;3: Região Autónoma da Madeira;2019;43 anos;2140
Male;3: Região Autónoma da Madeira;2019;44 anos;2126
Male;3: Região Autónoma da Madeira;2019;45 anos;2133
Male;3: Região Autónoma da Madeira;2019;46 anos;2036
Male;3: Região Autónoma da Madeira;2019;47 anos;1863
Male;3: Região Autónoma da Madeira;2019;48 anos;1877
Male;3: Região Autónoma da Madeira;2019;49 anos;1876
Male;3: Região Autónoma da Madeira;2019;50 anos;1783
Male;3: Região Autónoma da Madeira;2019;51 anos;1828
Male;3: Região Autónoma da Madeira;2019;52 anos;1833
Male;3: Região Autónoma da Madeira;2019;53 anos;1793
Male;3: Região Autónoma da Madeira;2019;54 anos;1914
Male;3: Região Autónoma da Madeira;2019;55 anos;1825
Male;3: Região Autónoma da Madeira;2019;56 anos;1819
Male;3: Região Autónoma da Madeira;2019;57 anos;1607
Male;3: Região Autónoma da Madeira;2019;58 anos;1681
Male;3: Região Autónoma da Madeira;2019;59 anos;1726
Male;3: Região Autónoma da Madeira;2019;60 anos;1439
Male;3: Região Autónoma da Madeira;2019;61 anos;1405
Male;3: Região Autónoma da Madeira;2019;62 anos;1383
Male;3: Região Autónoma da Madeira;2019;63 anos;1319
Male;3: Região Autónoma da Madeira;2019;64 anos;1268
Male;3: Região Autónoma da Madeira;2019;65 anos;1246
Male;3: Região Autónoma da Madeira;2019;66 anos;1178
Male;3: Região Autónoma da Madeira;2019;67 anos;1221
Male;3: Região Autónoma da Madeira;2019;68 anos;1163
Male;3: Região Autónoma da Madeira;2019;69 anos;1094
Male;3: Região Autónoma da Madeira;2019;70 anos;952
Male;3: Região Autónoma da Madeira;2019;71 anos;861
Male;3: Região Autónoma da Madeira;2019;72 anos;848
Male;3: Região Autónoma da Madeira;2019;73 anos;770
Male;3: Região Autónoma da Madeira;2019;74 anos;726
Male;3: Região Autónoma da Madeira;2019;75 anos;641
Male;3: Região Autónoma da Madeira;2019;76 anos;586
Male;3: Região Autónoma da Madeira;2019;77 anos;584
Male;3: Região Autónoma da Madeira;2019;78 anos;571
Male;3: Região Autónoma da Madeira;2019;79 anos;386
Male;3: Região Autónoma da Madeira;2019;80 anos;391
Male;3: Região Autónoma da Madeira;2019;81 anos;381
Male;3: Região Autónoma da Madeira;2019;82 anos;335
Male;3: Região Autónoma da Madeira;2019;83 anos;369
Male;3: Região Autónoma da Madeira;2019;84 anos;329
Male;3: Região Autónoma da Madeira;2019;85 anos;209
Male;3: Região Autónoma da Madeira;2019;86 anos;232
Male;3: Região Autónoma da Madeira;2019;87 anos;183
Male;3: Região Autónoma da Madeira;2019;88 anos;176
Male;3: Região Autónoma da Madeira;2019;89 anos;148
Male;3: Região Autónoma da Madeira;2019;90 anos;43
Male;3: Região Autónoma da Madeira;2019;91 anos;51
Male;3: Região Autónoma da Madeira;2019;92 anos;16
Male;3: Região Autónoma da Madeira;2019;93 anos;33
Male;3: Região Autónoma da Madeira;2019;94 anos;20
Male;3: Região Autónoma da Madeira;2019;95 anos;29
Male;3: Região Autónoma da Madeira;2019;96 anos;7
Male;3: Região Autónoma da Madeira;2019;97 anos;0
Male;3: Região Autónoma da Madeira;2019;98 anos;7
Male;3: Região Autónoma da Madeira;2019;99 anos;16
Male;3: Região Autónoma da Madeira;2019;100 e mais anos;34
Male;3: Região Autónoma da Madeira;2018;0 anos;954
Male;3: Região Autónoma da Madeira;2018;1 anos;1003
Male;3: Região Autónoma da Madeira;2018;2 anos;973
Male;3: Região Autónoma da Madeira;2018;3 anos;967
Male;3: Região Autónoma da Madeira;2018;4 anos;896
Male;3: Região Autónoma da Madeira;2018;5 anos;932
Male;3: Região Autónoma da Madeira;2018;6 anos;1060
Male;3: Região Autónoma da Madeira;2018;7 anos;1165
Male;3: Região Autónoma da Madeira;2018;8 anos;1233
Male;3: Região Autónoma da Madeira;2018;9 anos;1148
Male;3: Região Autónoma da Madeira;2018;10 anos;1317
Male;3: Região Autónoma da Madeira;2018;11 anos;1380
Male;3: Região Autónoma da Madeira;2018;12 anos;1454
Male;3: Região Autónoma da Madeira;2018;13 anos;1520
Male;3: Região Autónoma da Madeira;2018;14 anos;1501
Male;3: Região Autónoma da Madeira;2018;15 anos;1592
Male;3: Região Autónoma da Madeira;2018;16 anos;1609
Male;3: Região Autónoma da Madeira;2018;17 anos;1679
Male;3: Região Autónoma da Madeira;2018;18 anos;1657
Male;3: Região Autónoma da Madeira;2018;19 anos;1797
Male;3: Região Autónoma da Madeira;2018;20 anos;1588
Male;3: Região Autónoma da Madeira;2018;21 anos;1669
Male;3: Região Autónoma da Madeira;2018;22 anos;1593
Male;3: Região Autónoma da Madeira;2018;23 anos;1622
Male;3: Região Autónoma da Madeira;2018;24 anos;1646
Male;3: Região Autónoma da Madeira;2018;25 anos;1625
Male;3: Região Autónoma da Madeira;2018;26 anos;1637
Male;3: Região Autónoma da Madeira;2018;27 anos;1546
Male;3: Região Autónoma da Madeira;2018;28 anos;1632
Male;3: Região Autónoma da Madeira;2018;29 anos;1612
Male;3: Região Autónoma da Madeira;2018;30 anos;1580
Male;3: Região Autónoma da Madeira;2018;31 anos;1590
Male;3: Região Autónoma da Madeira;2018;32 anos;1593
Male;3: Região Autónoma da Madeira;2018;33 anos;1673
Male;3: Região Autónoma da Madeira;2018;34 anos;1732
Male;3: Região Autónoma da Madeira;2018;35 anos;1605
Male;3: Região Autónoma da Madeira;2018;36 anos;1656
Male;3: Região Autónoma da Madeira;2018;37 anos;1787
Male;3: Região Autónoma da Madeira;2018;38 anos;1921
Male;3: Região Autónoma da Madeira;2018;39 anos;1805
Male;3: Região Autónoma da Madeira;2018;40 anos;1950
Male;3: Região Autónoma da Madeira;2018;41 anos;2018
Male;3: Região Autónoma da Madeira;2018;42 anos;2144
Male;3: Região Autónoma da Madeira;2018;43 anos;2130
Male;3: Região Autónoma da Madeira;2018;44 anos;2138
Male;3: Região Autónoma da Madeira;2018;45 anos;2044
Male;3: Região Autónoma da Madeira;2018;46 anos;1873
Male;3: Região Autónoma da Madeira;2018;47 anos;1889
Male;3: Região Autónoma da Madeira;2018;48 anos;1883
Male;3: Região Autónoma da Madeira;2018;49 anos;1793
Male;3: Região Autónoma da Madeira;2018;50 anos;1842
Male;3: Região Autónoma da Madeira;2018;51 anos;1842
Male;3: Região Autónoma da Madeira;2018;52 anos;1818
Male;3: Região Autónoma da Madeira;2018;53 anos;1935
Male;3: Região Autónoma da Madeira;2018;54 anos;1848
Male;3: Região Autónoma da Madeira;2018;55 anos;1834
Male;3: Região Autónoma da Madeira;2018;56 anos;1627
Male;3: Região Autónoma da Madeira;2018;57 anos;1696
Male;3: Região Autónoma da Madeira;2018;58 anos;1747
Male;3: Região Autónoma da Madeira;2018;59 anos;1458
Male;3: Região Autónoma da Madeira;2018;60 anos;1420
Male;3: Região Autónoma da Madeira;2018;61 anos;1400
Male;3: Região Autónoma da Madeira;2018;62 anos;1330
Male;3: Região Autónoma da Madeira;2018;63 anos;1287
Male;3: Região Autónoma da Madeira;2018;64 anos;1267
Male;3: Região Autónoma da Madeira;2018;65 anos;1202
Male;3: Região Autónoma da Madeira;2018;66 anos;1243
Male;3: Região Autónoma da Madeira;2018;67 anos;1194
Male;3: Região Autónoma da Madeira;2018;68 anos;1121
Male;3: Região Autónoma da Madeira;2018;69 anos;983
Male;3: Região Autónoma da Madeira;2018;70 anos;887
Male;3: Região Autónoma da Madeira;2018;71 anos;874
Male;3: Região Autónoma da Madeira;2018;72 anos;795
Male;3: Região Autónoma da Madeira;2018;73 anos;753
Male;3: Região Autónoma da Madeira;2018;74 anos;664
Male;3: Região Autónoma da Madeira;2018;75 anos;619
Male;3: Região Autónoma da Madeira;2018;76 anos;615
Male;3: Região Autónoma da Madeira;2018;77 anos;604
Male;3: Região Autónoma da Madeira;2018;78 anos;422
Male;3: Região Autónoma da Madeira;2018;79 anos;422
Male;3: Região Autónoma da Madeira;2018;80 anos;419
Male;3: Região Autónoma da Madeira;2018;81 anos;372
Male;3: Região Autónoma da Madeira;2018;82 anos;407
Male;3: Região Autónoma da Madeira;2018;83 anos;379
Male;3: Região Autónoma da Madeira;2018;84 anos;252
Male;3: Região Autónoma da Madeira;2018;85 anos;279
Male;3: Região Autónoma da Madeira;2018;86 anos;202
Male;3: Região Autónoma da Madeira;2018;87 anos;210
Male;3: Região Autónoma da Madeira;2018;88 anos;171
Male;3: Região Autónoma da Madeira;2018;89 anos;62
Male;3: Região Autónoma da Madeira;2018;90 anos;65
Male;3: Região Autónoma da Madeira;2018;91 anos;23
Male;3: Região Autónoma da Madeira;2018;92 anos;41
Male;3: Região Autónoma da Madeira;2018;93 anos;24
Male;3: Região Autónoma da Madeira;2018;94 anos;35
Male;3: Região Autónoma da Madeira;2018;95 anos;12
Male;3: Região Autónoma da Madeira;2018;96 anos;11
Male;3: Região Autónoma da Madeira;2018;97 anos;8
Male;3: Região Autónoma da Madeira;2018;98 anos;16
Male;3: Região Autónoma da Madeira;2018;99 anos;5
Male;3: Região Autónoma da Madeira;2018;100 e mais anos;32
Female;PT: Portugal;2019;0 anos;42217
Female;PT: Portugal;2019;1 anos;43013
Female;PT: Portugal;2019;2 anos;42665
Female;PT: Portugal;2019;3 anos;42955
Female;PT: Portugal;2019;4 anos;42575
Female;PT: Portugal;2019;5 anos;40655
Female;PT: Portugal;2019;6 anos;41203
Female;PT: Portugal;2019;7 anos;44155
Female;PT: Portugal;2019;8 anos;47189
Female;PT: Portugal;2019;9 anos;49699
Female;PT: Portugal;2019;10 anos;47620
Female;PT: Portugal;2019;11 anos;49267
Female;PT: Portugal;2019;12 anos;48548
Female;PT: Portugal;2019;13 anos;50110
Female;PT: Portugal;2019;14 anos;51637
Female;PT: Portugal;2019;15 anos;51289
Female;PT: Portugal;2019;16 anos;52510
Female;PT: Portugal;2019;17 anos;52771
Female;PT: Portugal;2019;18 anos;52743
Female;PT: Portugal;2019;19 anos;57457
Female;PT: Portugal;2019;20 anos;56550
Female;PT: Portugal;2019;21 anos;54725
Female;PT: Portugal;2019;22 anos;54618
Female;PT: Portugal;2019;23 anos;53155
Female;PT: Portugal;2019;24 anos;52537
Female;PT: Portugal;2019;25 anos;52415
Female;PT: Portugal;2019;26 anos;54867
Female;PT: Portugal;2019;27 anos;55361
Female;PT: Portugal;2019;28 anos;55926
Female;PT: Portugal;2019;29 anos;56035
Female;PT: Portugal;2019;30 anos;55577
Female;PT: Portugal;2019;31 anos;56654
Female;PT: Portugal;2019;32 anos;57045
Female;PT: Portugal;2019;33 anos;58385
Female;PT: Portugal;2019;34 anos;60234
Female;PT: Portugal;2019;35 anos;64968
Female;PT: Portugal;2019;36 anos;66775
Female;PT: Portugal;2019;37 anos;70652
Female;PT: Portugal;2019;38 anos;71819
Female;PT: Portugal;2019;39 anos;75170
Female;PT: Portugal;2019;40 anos;75167
Female;PT: Portugal;2019;41 anos;77932
Female;PT: Portugal;2019;42 anos;84142
Female;PT: Portugal;2019;43 anos;86510
Female;PT: Portugal;2019;44 anos;86411
Female;PT: Portugal;2019;45 anos;85839
Female;PT: Portugal;2019;46 anos;83327
Female;PT: Portugal;2019;47 anos;83688
Female;PT: Portugal;2019;48 anos;82763
Female;PT: Portugal;2019;49 anos;79955
Female;PT: Portugal;2019;50 anos;78107
Female;PT: Portugal;2019;51 anos;77664
Female;PT: Portugal;2019;52 anos;78375
Female;PT: Portugal;2019;53 anos;79341
Female;PT: Portugal;2019;54 anos;79874
Female;PT: Portugal;2019;55 anos;80843
Female;PT: Portugal;2019;56 anos;78867
Female;PT: Portugal;2019;57 anos;78554
Female;PT: Portugal;2019;58 anos;78172
Female;PT: Portugal;2019;59 anos;77060
Female;PT: Portugal;2019;60 anos;73877
Female;PT: Portugal;2019;61 anos;73899
Female;PT: Portugal;2019;62 anos;72749
Female;PT: Portugal;2019;63 anos;70540
Female;PT: Portugal;2019;64 anos;71449
Female;PT: Portugal;2019;65 anos;68629
Female;PT: Portugal;2019;66 anos;67240
Female;PT: Portugal;2019;67 anos;68551
Female;PT: Portugal;2019;68 anos;67204
Female;PT: Portugal;2019;69 anos;65823
Female;PT: Portugal;2019;70 anos;63552
Female;PT: Portugal;2019;71 anos;65588
Female;PT: Portugal;2019;72 anos;58775
Female;PT: Portugal;2019;73 anos;58311
Female;PT: Portugal;2019;74 anos;59977
Female;PT: Portugal;2019;75 anos;55609
Female;PT: Portugal;2019;76 anos;52374
Female;PT: Portugal;2019;77 anos;48551
Female;PT: Portugal;2019;78 anos;46942
Female;PT: Portugal;2019;79 anos;46788
Female;PT: Portugal;2019;80 anos;46240
Female;PT: Portugal;2019;81 anos;44666
Female;PT: Portugal;2019;82 anos;42201
Female;PT: Portugal;2019;83 anos;42308
Female;PT: Portugal;2019;84 anos;40046
Female;PT: Portugal;2019;85 anos;34705
Female;PT: Portugal;2019;86 anos;32665
Female;PT: Portugal;2019;87 anos;29361
Female;PT: Portugal;2019;88 anos;26054
Female;PT: Portugal;2019;89 anos;23199
Female;PT: Portugal;2019;90 anos;16478
Female;PT: Portugal;2019;91 anos;14487
Female;PT: Portugal;2019;92 anos;11468
Female;PT: Portugal;2019;93 anos;9432
Female;PT: Portugal;2019;94 anos;6904
Female;PT: Portugal;2019;95 anos;4035
Female;PT: Portugal;2019;96 anos;2294
Female;PT: Portugal;2019;97 anos;1060
Female;PT: Portugal;2019;98 anos;1693
Female;PT: Portugal;2019;99 anos;1456
Female;PT: Portugal;2019;100 e mais anos;2415
Female;PT: Portugal;2018;0 anos;42743
Female;PT: Portugal;2018;1 anos;42392
Female;PT: Portugal;2018;2 anos;42672
Female;PT: Portugal;2018;3 anos;42275
Female;PT: Portugal;2018;4 anos;40367
Female;PT: Portugal;2018;5 anos;40916
Female;PT: Portugal;2018;6 anos;43899
Female;PT: Portugal;2018;7 anos;46923
Female;PT: Portugal;2018;8 anos;49432
Female;PT: Portugal;2018;9 anos;47369
Female;PT: Portugal;2018;10 anos;49036
Female;PT: Portugal;2018;11 anos;48307
Female;PT: Portugal;2018;12 anos;49869
Female;PT: Portugal;2018;13 anos;51398
Female;PT: Portugal;2018;14 anos;51029
Female;PT: Portugal;2018;15 anos;52288
Female;PT: Portugal;2018;16 anos;52566
Female;PT: Portugal;2018;17 anos;52331
Female;PT: Portugal;2018;18 anos;57039
Female;PT: Portugal;2018;19 anos;56190
Female;PT: Portugal;2018;20 anos;54433
Female;PT: Portugal;2018;21 anos;54395
Female;PT: Portugal;2018;22 anos;52878
Female;PT: Portugal;2018;23 anos;52217
Female;PT: Portugal;2018;24 anos;52055
Female;PT: Portugal;2018;25 anos;54361
Female;PT: Portugal;2018;26 anos;54819
Female;PT: Portugal;2018;27 anos;55318
Female;PT: Portugal;2018;28 anos;55343
Female;PT: Portugal;2018;29 anos;54869
Female;PT: Portugal;2018;30 anos;55907
Female;PT: Portugal;2018;31 anos;56307
Female;PT: Portugal;2018;32 anos;57658
Female;PT: Portugal;2018;33 anos;59576
Female;PT: Portugal;2018;34 anos;64297
Female;PT: Portugal;2018;35 anos;66099
Female;PT: Portugal;2018;36 anos;70135
Female;PT: Portugal;2018;37 anos;71382
Female;PT: Portugal;2018;38 anos;74751
Female;PT: Portugal;2018;39 anos;74803
Female;PT: Portugal;2018;40 anos;77609
Female;PT: Portugal;2018;41 anos;83835
Female;PT: Portugal;2018;42 anos;86218
Female;PT: Portugal;2018;43 anos;86141
Female;PT: Portugal;2018;44 anos;85602
Female;PT: Portugal;2018;45 anos;83104
Female;PT: Portugal;2018;46 anos;83468
Female;PT: Portugal;2018;47 anos;82609
Female;PT: Portugal;2018;48 anos;79804
Female;PT: Portugal;2018;49 anos;78008
Female;PT: Portugal;2018;50 anos;77574
Female;PT: Portugal;2018;51 anos;78360
Female;PT: Portugal;2018;52 anos;79314
Female;PT: Portugal;2018;53 anos;79809
Female;PT: Portugal;2018;54 anos;80829
Female;PT: Portugal;2018;55 anos;78840
Female;PT: Portugal;2018;56 anos;78548
Female;PT: Portugal;2018;57 anos;78148
Female;PT: Portugal;2018;58 anos;77084
Female;PT: Portugal;2018;59 anos;73894
Female;PT: Portugal;2018;60 anos;73903
Female;PT: Portugal;2018;61 anos;72784
Female;PT: Portugal;2018;62 anos;70588
Female;PT: Portugal;2018;63 anos;71570
Female;PT: Portugal;2018;64 anos;68811
Female;PT: Portugal;2018;65 anos;67377
Female;PT: Portugal;2018;66 anos;68785
Female;PT: Portugal;2018;67 anos;67504
Female;PT: Portugal;2018;68 anos;66189
Female;PT: Portugal;2018;69 anos;64023
Female;PT: Portugal;2018;70 anos;66122
Female;PT: Portugal;2018;71 anos;59375
Female;PT: Portugal;2018;72 anos;58987
Female;PT: Portugal;2018;73 anos;60781
Female;PT: Portugal;2018;74 anos;56446
Female;PT: Portugal;2018;75 anos;53340
Female;PT: Portugal;2018;76 anos;49541
Female;PT: Portugal;2018;77 anos;48072
Female;PT: Portugal;2018;78 anos;48185
Female;PT: Portugal;2018;79 anos;47855
Female;PT: Portugal;2018;80 anos;46343
Female;PT: Portugal;2018;81 anos;44125
Female;PT: Portugal;2018;82 anos;44439
Female;PT: Portugal;2018;83 anos;42319
Female;PT: Portugal;2018;84 anos;37170
Female;PT: Portugal;2018;85 anos;35310
Female;PT: Portugal;2018;86 anos;32035
Female;PT: Portugal;2018;87 anos;28652
Female;PT: Portugal;2018;88 anos;25782
Female;PT: Portugal;2018;89 anos;19078
Female;PT: Portugal;2018;90 anos;16885
Female;PT: Portugal;2018;91 anos;13742
Female;PT: Portugal;2018;92 anos;11453
Female;PT: Portugal;2018;93 anos;8667
Female;PT: Portugal;2018;94 anos;5506
Female;PT: Portugal;2018;95 anos;3497
Female;PT: Portugal;2018;96 anos;1998
Female;PT: Portugal;2018;97 anos;2419
Female;PT: Portugal;2018;98 anos;1910
Female;PT: Portugal;2018;99 anos;853
Female;PT: Portugal;2018;100 e mais anos;2388
Female;11: Norte;2019;0 anos;13292
Female;11: Norte;2019;1 anos;13646
Female;11: Norte;2019;2 anos;13581
Female;11: Norte;2019;3 anos;13790
Female;11: Norte;2019;4 anos;13469
Female;11: Norte;2019;5 anos;12663
Female;11: Norte;2019;6 anos;13126
Female;11: Norte;2019;7 anos;14041
Female;11: Norte;2019;8 anos;15280
Female;11: Norte;2019;9 anos;16085
Female;11: Norte;2019;10 anos;15759
Female;11: Norte;2019;11 anos;16215
Female;11: Norte;2019;12 anos;15879
Female;11: Norte;2019;13 anos;17066
Female;11: Norte;2019;14 anos;17462
Female;11: Norte;2019;15 anos;17781
Female;11: Norte;2019;16 anos;18384
Female;11: Norte;2019;17 anos;19096
Female;11: Norte;2019;18 anos;19190
Female;11: Norte;2019;19 anos;20459
Female;11: Norte;2019;20 anos;20384
Female;11: Norte;2019;21 anos;20075
Female;11: Norte;2019;22 anos;20016
Female;11: Norte;2019;23 anos;19706
Female;11: Norte;2019;24 anos;19223
Female;11: Norte;2019;25 anos;19193
Female;11: Norte;2019;26 anos;20107
Female;11: Norte;2019;27 anos;20305
Female;11: Norte;2019;28 anos;20363
Female;11: Norte;2019;29 anos;19978
Female;11: Norte;2019;30 anos;19771
Female;11: Norte;2019;31 anos;20554
Female;11: Norte;2019;32 anos;20599
Female;11: Norte;2019;33 anos;20419
Female;11: Norte;2019;34 anos;21081
Female;11: Norte;2019;35 anos;22575
Female;11: Norte;2019;36 anos;23233
Female;11: Norte;2019;37 anos;24758
Female;11: Norte;2019;38 anos;24928
Female;11: Norte;2019;39 anos;26114
